battletag,SR,all_damage_done,armor_packs_created,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,molten_core_kills,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,torbjorn_kills,turret_kills,turrets_destroyed,weapon_accuracy,win_percentage
Jayy#12527,3676,12337,14,5095,0,0.06,15,4,0,10,0,4,0,0,0,0,0,7172,1,0,1,0,1,1,0,4,22,0,1,0,0,0,300,81,9,7,0,0.27,0.66
Dropskii#1368,3000,5165,20,1156,0,0.08,14,2,0,14,0,5,0,1,0,0,0,4008,1,1,0,0,0,3,0,8,8,0,0,0,1,0,480,0,11,5,0,0.28,0.45
Dante#28343,4448,1437,0,560,0,0.25,3,1,0,1,0,1,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0.34,0
Frammshamm#1697,2276,234207,461,83611,7,0.09,215,85,0,353,0,156,8,16,0,7,0,148277,44,11,14,20,0,95,8,138,188,0,1,0,49,0,7200,910,179,287,1,0.21,0.46
Sdawg#1176,2771,2005,2,480,0,0.1,4,1,0,3,0,1,0,0,0,0,0,1525,1,0,0,0,0,0,0,0,6,0,0,0,1,0,60,0,2,2,0,0.25,1.0
Bixxrow#2593,2012,3592,16,516,0,0.01,1,2,0,11,0,4,0,1,0,0,0,3076,2,1,1,0,0,3,0,7,10,0,0,0,0,0,300,63,3,9,0,0.17,0.39
IceWeird#1372,2384,8026,10,3302,0,0.02,1,1,0,17,0,5,0,0,0,0,0,4632,2,1,1,0,0,3,0,12,7,0,0,0,2,0,240,110,7,13,0,0.18,1.0
Blink#12677,2477,35989,82,9087,1,0.09,85,37,0,66,0,28,1,3,1,2,0,25878,7,2,3,2,0,8,0,24,89,0,1,0,4,0,2340,217,42,43,1,0.29,0.68
mlazzje#2983,3469,8285,15,2547,0,0.11,6,4,0,5,0,3,0,0,0,0,0,5524,1,0,0,0,0,2,0,1,9,0,0,0,1,0,240,38,4,5,0,0.22,0
Court#1104,2648,25279,52,9162,1,0.06,18,7,0,48,0,15,1,2,0,1,0,16102,5,1,3,1,0,11,1,11,32,0,1,0,1,0,960,114,26,36,0,0.2,0.57
Hex#12175,3405,83758,178,20727,3,0.08,130,33,0,148,0,70,2,5,0,4,0,61534,12,4,6,2,0,31,2,58,131,0,0,0,15,0,3480,879,95,93,3,0.32,0.7
ScruffyGreen#2899,2235,1038,7,0,0,0,0,4,0,3,0,1,0,0,0,0,0,1021,2,2,0,0,0,0,0,1,2,0,0,0,1,0,120,0,0,3,0,0.25,0.9
Trihon#1885,1931,70,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,1,0,0,0.12,0
Mute#11402,3197,16774,27,6611,0,0.07,13,2,0,34,0,15,0,1,0,1,0,10048,3,2,1,1,0,9,0,16,24,0,0,0,1,0,540,109,18,27,0,0.28,0.96
Doy#11510,2754,773,0,212,0,0,0,1,0,2,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0.05,0
GrumpyKitten#110792,2761,6627,19,1546,0,0.06,9,4,0,19,0,7,0,0,0,0,0,4981,2,1,1,0,0,0,0,11,21,0,0,0,1,0,420,104,11,10,0,0.2,0.67
Genji#21916,2893,1460,3,290,0,0.15,3,4,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.19,0
Seanhub#1338,3741,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.01,0
DenbyyS#2308,2445,9477,11,2582,0,0.06,9,8,0,11,0,4,1,1,0,0,0,6761,1,1,0,0,1,1,0,1,14,0,1,0,1,0,420,45,8,6,0,0.19,0.08
Rayden#21686,2868,7643,14,3416,0,0.12,4,2,0,13,0,5,0,0,0,0,0,4213,1,0,1,0,0,3,1,9,3,0,0,0,0,0,240,100,7,8,0,0.23,0
Inoxx#1914,3532,69835,135,23521,0,0.04,72,36,0,103,0,51,2,5,1,2,0,46003,16,6,4,6,0,14,0,43,101,0,0,0,8,0,3420,108,65,69,0,0.32,0.51
Paraj#11834,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1.0
MrBobo#21955,3610,7883,10,925,0,0.05,9,3,0,6,0,3,0,0,0,0,0,6812,1,0,0,0,0,3,0,1,8,0,0,0,0,0,300,0,3,6,0,0.33,0.24
SvendPro#2631,3502,19511,37,5326,1,0.08,30,6,0,31,0,13,1,1,0,0,0,13974,2,1,1,0,0,7,0,16,7,0,0,0,1,0,660,58,14,25,0,0.25,0.36
madmax9900#2957,2313,33095,73,10042,1,0.03,21,8,0,60,0,24,0,3,0,2,0,22842,5,3,1,1,0,10,2,19,22,0,1,0,7,0,1440,118,28,51,0,0.31,0.96
fox#14776,1710,8694,21,0,0,0.08,14,5,0,17,0,7,0,1,0,1,0,0,3,2,1,0,0,1,0,7,111,0,0,0,2,0,600,0,12,9,0,0.29,0.56
D36i#1955,2913,327,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,2,2,0,0.19,0
KutosSly#1598,1044,56072,111,0,1,0.07,55,31,0,106,0,37,2,5,0,2,0,0,15,5,3,6,0,20,0,41,76,0,0,0,12,0,2820,649,42,92,1,0.26,0.37
BoiseBear#1931,2632,12447,37,1606,1,0.06,10,9,0,30,0,13,1,1,0,0,0,10351,2,1,1,1,0,4,0,12,96,0,0,0,0,0,660,94,11,24,0,0.21,0
savageiwnl#1820,3009,21333,30,8685,0,0.05,20,10,0,19,0,11,1,1,0,1,0,12207,3,0,1,3,0,5,0,11,55,0,1,0,1,0,660,100,11,16,0,0.34,0.55
JackintheBox#11816,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
HanzoIsBae#2809,2698,7351,14,2696,0,0.08,12,3,0,9,0,4,0,0,0,0,0,4636,2,0,0,1,0,1,0,5,112,0,0,0,1,0,300,0,4,5,0,0.3,1.0
Xodecc#2517,2951,1768,4,42,0,0,0,4,0,4,0,2,0,1,0,1,0,1725,2,1,0,1,0,0,0,0,2,0,0,0,1,0,180,0,2,2,0,0.24,1.0
ReinTard#2948,2085,58935,123,13995,2,0.08,41,28,0,84,0,28,1,5,0,4,0,44467,15,6,4,5,1,24,0,29,121,0,0,0,4,0,2700,176,32,68,0,0.22,0.86
Panda#16654,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
kimeragrigia#2555,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
GreatCharLi#2388,2825,7565,12,2956,1,0.08,13,1,0,17,0,7,0,1,0,1,0,4609,2,0,2,0,0,4,0,9,19,0,0,0,1,0,300,76,11,13,0,0.19,1.0
Kalopz#2301,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
SinRaynor#1264,2467,1565,4,784,0,0,0,3,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,6,0,0,0,0,0,120,0,0,0,0,0.42,1.0
zant123123#1283,2720,31597,92,10566,1,0.07,29,28,0,55,0,19,1,4,0,3,0,20342,9,4,1,3,0,11,1,23,180,0,0,0,4,0,2040,21,19,43,2,0.25,0.7
Deathstroke#12360,2945,48808,98,15506,1,0.08,64,30,0,71,0,21,2,4,0,2,0,32970,9,4,4,2,2,8,1,41,135,0,0,0,4,0,2280,282,33,59,0,0.25,0.57
WolfKiddo#1470,2511,14646,48,2384,1,0.09,13,9,0,29,0,11,1,1,0,1,0,12260,5,2,2,1,0,3,0,13,22,0,0,0,3,0,960,139,10,26,0,0.28,0.55
KhyarSS#2551,3434,56015,87,18237,2,0.06,39,19,0,95,0,36,2,3,1,1,0,37418,10,3,3,4,2,13,0,35,68,0,0,0,0,0,1920,243,44,77,0,0.32,0.41
OmNomNomNom#1891,2988,529995,1056,205104,8,0.06,263,192,0,798,0,267,12,32,2,18,0,320477,91,28,32,31,0,162,11,377,1711,0,0,0,48,0,21600,2018,354,659,13,0.18,0.59
ThatFatCat#11478,2141,4838,10,990,0,0.11,21,2,0,9,0,5,0,0,0,0,0,3848,1,0,1,0,0,1,0,1,3,0,0,0,3,0,180,79,8,3,0,0.48,0
loser#21449,2734,20365,47,6735,0,0.05,12,5,0,27,0,13,1,1,0,0,0,13630,2,1,1,0,0,5,0,12,21,0,0,0,2,0,840,19,17,17,0,0.24,0.44
MrFluffeh#1498,1960,5090,11,1927,0,0.12,4,3,0,7,0,1,0,0,0,0,0,3130,1,1,0,0,0,2,0,3,0,0,0,0,0,0,300,0,0,7,0,0.4,0.75
littleg13#11926,1979,13696,35,1745,0,0.1,14,5,0,28,0,9,0,1,0,1,0,11821,4,2,0,3,0,5,0,9,14,0,0,0,2,0,660,27,15,19,0,0.22,0.73
Avante#11233,1470,1384,1,0,0,0.03,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,60,0,0,0,0,0.18,0
DeadDropper#1333,3000,46728,112,8585,0,0.07,100,40,0,64,0,26,2,4,0,2,0,37539,11,2,6,3,0,8,0,23,80,0,0,0,5,0,2640,146,37,45,0,0.36,0.4
Cvann#1853,1677,7170,23,0,0,0.03,6,7,0,15,0,7,0,1,0,0,0,0,2,1,1,1,0,2,0,11,39,0,0,0,2,0,480,15,3,13,0,0.32,0.5
AryaFad10#1736,2636,59974,109,17713,1,0.04,27,28,0,97,0,43,1,4,0,3,0,42136,12,4,4,4,2,26,2,46,134,0,1,0,9,0,2400,345,41,84,0,0.26,0.79
Mugi#11336,2278,12631,14,4369,0,0.04,6,4,0,22,0,9,0,0,0,0,0,8160,2,0,1,1,0,5,0,10,20,0,0,0,0,0,420,101,11,18,0,0.22,0
Max#15367,3945,636,1,84,0,0,0,1,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0.06,0
MrSwagDani#2979,1973,9125,18,2313,0,0.1,6,7,0,26,0,13,0,1,0,0,0,6613,3,2,0,1,1,1,2,6,7,0,1,0,3,0,600,0,11,18,0,0.14,0
FaZzy#11126,2771,34687,67,8457,1,0.07,43,12,0,60,0,22,1,3,1,1,0,26137,9,3,3,3,0,6,0,25,61,0,0,0,3,0,1680,56,31,48,0,0.33,0.54
gw777#21503,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SuzuKube#2668,2655,791,1,168,0,0,0,1,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.5,0
Hurri#1866,1625,30316,53,10914,0,0.09,28,13,0,41,0,17,2,2,0,0,0,19328,6,3,1,2,2,9,0,14,44,0,1,0,5,0,1260,87,19,34,0,0.17,0.16
Zurako#11584,2620,8239,23,4110,0,0.08,7,6,0,10,0,4,0,1,0,0,0,4087,2,1,1,0,0,0,0,6,24,0,0,0,0,0,360,0,3,9,0,0.36,0.46
LEGEND#33336,1621,3705,8,224,0,0,0,2,0,7,0,1,0,0,0,0,0,3480,1,0,0,0,0,3,0,6,30,0,0,0,0,0,180,23,1,7,0,0,0
sevenskull#11175,1956,32986,78,7213,1,0.05,39,15,0,65,0,26,1,3,0,2,0,25496,10,5,3,3,1,9,0,25,49,0,1,0,4,0,1740,287,29,53,0,0.28,0.66
sordid#11927,2187,1250,3,595,0,0.11,1,2,0,1,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,1,0,0.36,0
TundraCat#2288,2675,23620,42,10254,1,0.02,8,10,0,35,0,14,1,1,0,1,0,13366,6,2,2,2,0,7,0,21,53,0,1,0,1,0,780,71,14,27,0,0.31,0.58
Gotren#11130,2583,8386,24,527,0,0.15,18,3,0,28,0,8,0,1,0,1,0,7718,3,1,0,1,0,7,1,14,26,0,0,0,0,0,480,184,12,21,0,0.21,1.0
starlordBS#1241,2215,16396,27,5213,0,0.07,10,9,0,26,0,13,1,2,0,1,0,10969,6,1,3,1,0,7,0,16,45,0,0,0,4,0,780,2,8,25,0,0.15,0.42
Bajalol#1731,2676,13276,35,2169,0,0.06,16,9,0,28,0,16,1,1,0,0,0,10870,3,1,1,1,0,2,0,14,132,0,0,0,6,0,720,179,12,21,5,0.31,0.24
Boadic#1768,1978,4284,13,0,0,0.18,13,3,0,6,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,4,11,0,0,0,0,0,300,0,3,5,0,0.23,0
Skinnie#11320,2654,5692,6,2897,0,0.01,1,2,0,4,0,3,0,0,0,0,0,2794,1,0,1,0,0,1,0,1,2,0,0,0,1,0,120,9,3,3,0,0.48,0
Milk#12136,2182,18463,36,5814,1,0.06,14,6,0,28,0,14,1,1,0,0,0,12399,2,0,1,1,0,7,0,14,25,0,0,0,1,0,660,220,11,27,0,0.26,0
Sora#1449,2050,2439,10,1396,0,0.11,5,4,0,2,0,1,0,0,0,0,0,1043,0,0,0,0,0,0,0,1,0,0,1,0,1,0,180,0,1,2,0,0.24,0
Zero#23302,1415,84903,240,25548,4,0.07,61,48,0,169,0,64,3,7,0,3,0,57750,24,9,6,8,0,24,0,81,130,0,0,0,16,0,3600,582,80,132,6,0.23,0.54
profile#21297,987,50719,124,7968,5,0.1,121,28,0,140,0,64,1,7,0,6,0,41760,20,5,9,7,0,19,0,51,274,0,0,0,21,1,3360,353,56,105,0,0.2,0.81
thecello#2923,2270,12555,28,4109,1,0.04,14,10,0,22,0,8,1,1,0,0,0,8446,3,0,2,1,0,8,0,10,13,0,0,0,2,0,660,90,15,17,0,0.33,0
KaMoon#21965,2792,3485,6,196,0,0.14,7,2,0,5,0,2,0,0,0,0,0,3289,1,0,0,1,0,0,0,0,0,0,0,0,0,0,180,0,3,4,0,0.21,0
MIDORIYA#11791,1870,9795,11,2714,1,0,0,3,0,20,0,4,0,1,0,1,0,7081,4,1,1,2,0,1,0,6,4,0,0,0,1,0,360,12,2,20,0,0.13,0.62
vengetsu#1580,2351,1347,2,672,0,0,0,1,0,2,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,2,0,0.25,0
SuuDOX#11623,1858,1096,1,252,0,0,0,1,0,1,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0
Trinity#2396,2117,4403,6,1102,0,0.06,2,3,0,2,0,0,0,0,0,0,0,3289,1,1,0,0,0,0,0,0,18,0,0,0,0,0,240,0,0,2,0,0.19,0
KostasNeko#2837,2494,18004,35,8424,0,0.08,12,8,0,17,0,11,0,1,0,0,0,9373,2,0,1,1,0,3,0,6,15,0,0,0,5,0,780,52,11,12,0,0.23,0.56
soultiger#2563,2538,6325,7,2732,0,0.13,3,2,0,10,0,4,0,0,0,0,0,3594,1,0,0,0,0,3,0,3,10,0,1,0,2,0,180,18,4,10,0,0.11,1.0
SHDFreefeel#4361,4196,1290,1,206,0,0.07,2,0,0,1,0,1,0,0,0,0,0,1083,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,1,0,0,0.45,0
Paladin#2786,1938,12840,48,4041,0,0.05,14,14,0,18,0,7,2,2,0,0,0,8558,3,2,0,1,0,3,0,3,25,0,0,0,1,0,900,0,9,15,0,0.12,0
chasman#21330,2294,3546,4,2170,0,0.05,1,3,0,2,0,2,0,0,0,0,0,1376,1,0,0,0,0,0,0,1,1,0,0,0,1,0,120,0,2,0,0,0.26,0
EKCT#1150,3285,29818,63,8999,0,0.08,67,16,0,44,0,24,1,3,0,1,0,20196,7,1,4,3,0,7,1,24,160,0,1,0,2,0,1320,181,25,32,0,0.3,0.57
Cypres#21716,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
BeeTeeDee#1867,2511,2646,7,0,0,0.11,6,3,0,3,0,1,0,0,0,0,0,2645,0,0,0,0,0,1,0,2,3,0,0,0,0,0,120,0,2,2,0,0.26,1.0
xPoisoned#2481,3151,28935,47,8499,1,0.11,59,4,0,55,0,25,0,2,0,1,0,20052,7,2,2,3,0,15,1,18,26,0,0,0,6,0,960,334,25,46,0,0.34,0.83
Seppisigh#1320,2268,3244,0,691,0,0.18,2,1,0,1,0,1,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60,0,1,1,0,0.11,0
Ulquiorra#21299,2289,63713,149,30506,3,0.06,59,25,0,90,0,33,1,3,0,2,0,32259,12,3,7,2,0,10,1,33,285,0,0,0,9,0,2340,443,43,69,0,0.27,0.54
Treehugga#11148,3511,2416,11,773,0,0,0,2,0,9,0,5,0,0,0,0,0,1643,1,0,0,0,0,2,0,4,2,0,0,0,1,0,120,0,2,8,0,0.18,1.0
Aguililla#1683,2843,73443,200,21258,2,0.09,124,37,0,129,0,49,3,6,0,3,0,51179,14,6,2,5,2,23,2,52,166,0,1,0,10,0,3600,163,60,117,1,0.23,0.53
Kjump07#1743,2205,2937,6,0,0,0.03,2,2,0,10,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,120,3,4,8,0,0.38,0
Manoans#1318,2635,14117,22,1779,0,0.08,26,9,0,26,0,9,1,1,0,0,0,12234,3,0,1,2,0,3,1,14,57,0,1,0,1,0,480,241,15,19,0,0.33,0
Tabes#1112,2988,14151,35,4489,1,0.09,17,2,0,26,0,13,0,1,0,1,0,9634,4,2,1,1,1,5,0,13,55,0,0,0,3,0,600,179,9,23,0,0.25,0.82
Zassitin#2747,3454,12557,20,5154,0,0.09,17,7,0,15,0,7,0,1,0,0,0,7403,2,1,1,1,0,1,0,8,7,0,0,0,1,0,540,0,6,14,0,0.32,0.12
SuperSlayin#11615,2278,2497,4,1112,0,0.03,2,3,0,4,0,1,0,0,0,0,0,1385,0,0,0,0,0,1,0,1,12,0,0,0,1,0,120,0,2,3,0,0.33,0
GnomeLoli#1613,2848,15747,29,2492,0,0.03,8,9,0,12,0,6,1,1,0,0,0,13128,2,0,1,0,0,5,0,6,20,0,0,0,1,0,720,78,6,8,0,0.27,0.13
aqua#12604,3797,2211,4,39,0,0.25,7,2,0,3,0,3,1,1,0,0,0,2072,1,0,1,1,0,0,0,3,4,0,0,0,0,0,60,0,2,3,0,0.21,0
Lancer#2627,2723,1144,2,70,0,0.09,1,0,0,3,0,2,0,0,0,0,0,1074,0,0,0,0,0,0,0,3,6,0,0,0,0,0,60,0,2,2,0,0.14,0
afnckingleaf#1448,3713,1617,0,950,0,0.04,1,2,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,7,0,0,0,0,0,60,0,0,0,0,0.59,0
BrokeMyNips#1952,2175,16700,44,6200,1,0.04,12,13,0,25,0,9,0,1,0,1,0,10355,2,0,1,1,0,9,0,13,66,0,0,0,3,0,780,17,16,17,0,0.24,0.62
Nillas85#2448,3387,53403,143,11540,2,0.09,91,30,0,119,0,50,2,5,0,3,0,41727,13,4,6,3,1,21,2,45,103,0,1,0,13,0,2940,368,63,87,0,0.25,0.63
polk808#1739,3542,11359,14,4863,0,0.06,10,3,0,13,0,5,0,1,0,0,0,6469,3,1,1,2,0,3,0,1,17,0,1,0,0,0,360,0,8,10,0,0.42,0.55
Mercernary#2981,2593,19417,38,6460,1,0.13,17,8,0,41,0,10,1,2,1,0,0,12566,6,2,3,2,0,3,1,26,57,0,0,0,0,0,900,55,14,35,0,0.2,0.23
fr3ggly#1237,3009,799,0,112,0,0.45,10,1,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.47,0
Commffy#1156,2115,4211,5,1235,0,0.12,2,1,0,15,0,7,0,0,0,0,0,2652,1,0,0,0,0,1,0,7,11,0,0,0,2,0,180,48,6,13,2,0.17,1.0
EDDLP#1418,3225,5018,11,320,0,0.04,4,2,0,8,0,5,0,0,0,0,0,4686,1,0,1,0,0,6,1,2,5,0,0,0,0,0,180,63,5,5,0,0.28,1.0
Bruchpilot#2836,2574,24994,47,9317,1,0.05,26,12,0,34,0,16,0,1,0,0,0,15677,3,1,2,1,1,11,1,14,66,0,1,0,3,0,960,353,19,25,0,0.31,0.28
StelioKontos#12480,3141,921,2,280,0,0.05,1,1,0,3,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,3,0,0.4,0.79
AnZeros#2578,2718,1144,2,210,0,0,0,2,0,1,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,1,0,0,0.22,1.0
Flintbiz#1831,3133,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0.66,0
Nbz#21833,2324,1890,4,130,0,0.03,2,1,0,5,0,1,0,0,0,0,0,1754,1,0,0,0,0,1,0,2,4,0,0,0,0,0,60,0,2,4,0,0.28,0
SketDiskret#2291,2836,1170,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,1,1,0,0.11,0.0
AlwaysRekted#2788,3802,10794,25,4006,0,0.06,8,5,0,20,0,3,0,1,0,0,0,6753,2,1,0,1,0,2,1,4,21,0,0,0,0,0,480,79,8,18,0,0.21,0.7
Lincolndb#2707,2537,3218,10,1522,0,0.03,1,5,0,3,0,0,0,1,0,0,0,1695,1,0,0,0,0,0,0,1,0,0,0,0,0,0,360,0,2,3,0,0.17,0
NoName#1395,1466,3177,18,169,0,0.06,3,5,0,16,0,7,0,1,0,0,0,3008,1,1,0,0,0,1,0,6,10,0,0,0,2,0,360,15,4,12,0,0.31,0.74
Fairystinky#1675,1937,12932,27,3063,1,0.09,36,5,0,22,0,12,1,1,0,0,0,9868,3,0,3,0,2,6,0,16,115,0,1,0,2,0,480,386,19,13,0,0.33,0
Cryo#11248,1618,204325,379,69594,10,0.05,95,72,0,396,0,148,4,15,2,9,0,131642,51,14,14,22,2,68,10,178,462,0,0,0,39,0,7200,1969,158,326,2,0.19,0.7
SkyCuboid#1412,2187,104859,348,0,1,0.06,183,86,0,194,0,99,6,11,2,4,0,0,25,8,8,8,4,49,3,79,475,0,0,0,29,1,7200,798,105,134,11,0.31,0.33
Knakke#21306,3421,3356,5,1142,0,0.07,4,2,0,2,0,0,0,0,0,0,0,2215,1,0,0,0,0,0,0,1,2,0,0,0,0,0,120,0,2,1,0,0.26,1.0
Jclofsho#1763,2961,30112,55,12821,0,0.03,17,8,0,52,0,19,0,2,0,1,0,17121,6,1,3,1,0,7,1,11,19,0,0,0,1,0,1080,72,25,42,0,0.31,0.81
SCLakers#1661,1600,40025,81,15899,1,0.03,4,19,0,75,0,33,1,3,1,1,0,23955,10,5,1,5,0,9,2,21,99,0,0,0,8,0,1680,102,17,70,0,0.12,0.45
Vektor#1854,2492,4580,16,339,0,0.12,5,0,0,17,0,9,0,0,0,0,0,4241,1,0,0,0,0,1,0,10,8,0,0,0,1,0,240,166,10,14,0,0.15,1.0
FuggerMing#1274,3326,2663,8,827,0,0,0,3,0,3,0,1,0,0,0,0,0,1766,0,0,0,0,0,0,0,1,11,0,0,0,0,0,120,0,2,1,0,0.25,0
Deciduous#11982,2749,28170,69,7497,0,0.06,20,17,0,65,0,21,1,4,0,3,0,20599,8,4,2,2,0,11,0,18,61,0,0,0,5,0,1620,87,26,48,0,0.18,0.83
Menzy#11864,3964,3585,3,1383,0,0.03,1,3,0,1,0,0,0,0,0,0,0,2202,1,0,0,0,0,0,0,0,4,0,0,0,0,0,120,0,1,0,0,0.3,0
UDON#11276,2573,1898,3,0,0,0.02,1,1,0,3,0,2,0,0,0,0,0,1898,0,0,0,0,0,1,0,2,10,0,0,0,0,0,60,0,2,1,0,0.25,0
StompyGamer#2821,1629,8432,13,3697,0,0.07,7,7,0,11,0,3,1,1,0,0,0,4665,2,1,1,0,0,0,0,5,44,0,0,0,1,0,300,0,4,10,0,0.31,0
Rikkits#1467,2060,2568,0,579,0,0.09,4,4,0,2,0,1,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,19,0,0,0,0,0,180,0,1,2,0,0.18,0
Birdie#2369,3321,7712,15,1524,1,0.02,2,0,0,18,0,2,0,0,0,0,0,6187,1,0,1,0,0,5,0,13,25,0,1,0,0,0,300,11,8,16,0,0.18,1.0
albatross#11483,2003,10713,15,4722,0,0.05,9,6,0,5,0,3,0,1,0,0,0,5991,2,1,0,1,0,1,0,1,19,0,0,0,0,0,420,0,2,5,0,0.2,0.74
H3ADSH0T#11398,1983,8267,16,0,1,0.11,17,5,0,13,0,4,0,1,0,1,0,8067,2,0,1,1,0,2,0,5,5,0,0,0,0,0,420,0,5,11,0,0.36,1.0
Edgar#12695,1347,3167,2,2261,0,0.11,3,2,0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0.15,1.0
Peacemaker#21134,2897,2903,3,0,0,0.05,1,2,0,2,0,1,0,0,0,0,0,2889,0,0,0,0,0,1,0,0,4,0,0,0,0,0,60,0,1,2,0,0.25,1.0
Firebird#1452,3000,30511,70,4926,0,0.04,25,17,0,75,0,25,1,2,0,0,0,19075,4,2,0,2,0,14,0,29,66,0,0,0,6,0,1620,287,25,65,0,0.3,0.07
Kikobeats#2418,2708,10373,30,3385,0,0.05,12,5,0,17,0,7,0,1,0,0,0,6987,2,2,0,0,0,2,0,6,8,0,0,0,0,0,720,0,10,14,0,0.33,0.49
Casino#1123,2763,226796,569,3835,4,0.06,344,117,0,421,0,165,8,17,2,7,0,11933,46,20,17,9,0,62,4,174,683,0,0,0,46,0,10800,1207,215,337,6,0.36,0.44
Disparity#11224,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
InCyberDream#2877,2062,1120,4,140,0,0,0,1,0,1,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,1,1,0,0.09,1.0
Kesepian#2158,1913,14691,35,0,1,0.12,32,5,0,25,0,13,0,1,0,1,0,0,3,1,1,1,0,2,0,10,37,0,0,0,2,0,720,20,14,16,0,0.36,0.65
skwurt#1597,2766,5264,7,1931,0,0.04,5,4,0,9,0,2,0,0,0,0,0,3333,1,0,0,0,0,0,0,4,17,0,0,0,0,0,180,0,7,4,0,0.33,1.0
IRAKNIGHT#1621,4111,1316,4,0,0,0.02,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,1,1,0,0.48,1.0
Caesar#12310,2694,4027,1,1876,0,0.26,8,2,0,3,0,0,0,0,0,0,0,2151,0,0,0,0,0,2,0,3,11,0,0,0,0,0,120,0,3,3,0,0.25,0
