battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,enemies_emp'd,enemies_hacked,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Noraj#21744,1889,3267,0,0,0,0,2,0,2,2,3,0,2,0,0,0,0,0,1337,0,0,0,0,0,0,1,13,1,0,0,1,0,60,0,0,0.49,0
FaggyElf#1478,1806,287,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.2,0
FLOW3R#1316,3014,3176,903,0,0,0,5,0,7,5,8,0,0,0,0,0,0,0,1489,2,0,1,0,0,0,2,6,3,0,0,0,0,180,0,0,0.36,0
Kaminari#21904,3134,208,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0.65,0
KBM#11171,4222,11625,591,0,0,0,13,0,28,33,51,0,9,0,1,0,1,0,8690,2,1,1,1,0,0,17,49,14,0,0,2,0,840,160,0,0.47,0.64
Alucard#15319,1761,517,405,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0.42,0
Simcode112#2532,3456,12345,1167,0,0,0,22,0,41,24,45,0,15,2,2,0,0,0,10749,5,3,2,1,3,0,19,84,17,0,0,1,0,1320,40,0,0.32,0.18
gat#1978,3424,1593,116,0,0,0,3,0,9,5,6,0,4,0,0,0,0,0,1477,2,0,1,1,0,0,1,4,2,0,0,2,0,240,0,0,0.29,0
Francesca#11914,3018,4904,565,0,0,0,3,0,7,11,14,0,1,1,1,0,0,0,2338,1,0,1,0,0,0,1,6,3,0,0,1,0,360,0,0,0.28,0
Luddzone#2845,3410,3811,1381,0,0,0,6,0,14,5,7,0,7,0,0,0,0,0,2418,1,1,0,0,0,0,3,14,2,0,0,1,0,360,0,0,0.26,1.0
Dragon#1268,3147,583,73,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0.36,0
NiC#12786,3064,12058,1814,0,0,0,10,0,31,22,48,0,10,1,1,0,1,0,7205,5,1,2,1,0,1,13,50,19,0,0,2,0,1080,17,3,0.32,0.53
Wandereule#21529,3460,4019,56,0,0,0,2,0,4,4,4,0,4,0,0,0,0,0,2142,0,0,0,0,0,0,1,17,2,0,0,0,0,180,0,0,0.39,0.0
EmeraldTurd#2948,2506,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,60,0,0,0.48,0
Nomicide#11853,2154,13755,1741,0,0,0,29,0,42,15,38,0,21,2,4,0,2,0,7535,5,3,2,1,1,0,16,86,19,1,0,3,0,1860,71,4,0.33,0.5
Remus#1335,2383,2447,460,0,0,0,3,0,4,6,9,0,0,0,0,0,0,0,1193,1,0,0,0,0,0,4,9,5,1,0,0,0,180,8,0,0.38,1.0
IdraTheRage#2573,2488,5891,0,0,0,0,6,0,13,17,28,0,5,1,1,0,0,0,5886,0,0,0,0,0,0,4,117,5,1,0,1,0,600,37,0,0.32,0
dudesquirrel#1644,2879,1080,584,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,496,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0.3,0
Perick#2515,2168,159,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,13,0,0,0,0,0,60,0,0,0.12,0
Hunter#13911,3442,500,24,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,2,0,47,0,0,0.24,0
Rikimaru03#1666,1661,9435,1930,0,0,0,13,0,20,20,40,0,8,0,1,0,1,0,4830,5,1,2,2,0,0,12,81,15,1,0,1,0,1020,35,0,0.31,0.7
blakmax#21428,2698,3490,624,0,0,0,11,0,9,6,12,0,3,1,1,0,0,0,2224,1,0,0,1,0,0,3,19,5,0,0,0,0,660,0,0,0.28,0
Viceroy#11433,4058,350,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.36,0
Levijosza#2723,1901,5912,1369,0,0,0,27,0,20,14,35,0,4,1,2,0,0,0,3566,5,1,1,2,0,0,17,273,13,1,0,0,1,1320,34,6,0.3,0.29
Romcrom#1805,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Wharys#2498,3302,6441,889,0,0,0,3,0,11,11,20,0,2,0,1,0,1,0,3067,2,1,0,1,0,1,5,12,7,0,0,0,0,420,15,0,0.33,0.87
Ethanhulle#2398,2464,2701,1428,0,0,0,2,0,5,4,7,0,3,0,0,0,0,0,1263,1,0,1,0,0,0,4,17,2,0,0,1,0,180,0,0,0.2,0
DeadlyFeet#112885,2339,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,34,0,0,0.38,0
Lokesh#2701,2629,12433,1477,1,0,0,9,0,27,28,35,0,14,0,1,1,0,0,8918,3,2,0,1,2,0,17,80,11,0,0,5,0,960,32,2,0.33,0
gumpo#2611,1632,2444,0,0,0,0,1,0,4,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,4,0,0,0,0,120,0,0,0.47,0
Tera#1703,2010,6948,184,0,0,0,13,0,22,13,41,0,8,0,1,0,1,0,1388,4,1,1,1,0,0,11,60,17,0,0,0,0,960,21,0,0.34,0.88
Varkyel#1704,1568,568,144,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,423,0,0,0,0,0,0,1,3,1,0,0,0,0,60,0,1,0.34,0
Jompe#21259,2146,1617,34,0,0,0,3,0,6,0,2,0,3,0,0,0,0,0,1519,1,0,1,0,0,0,6,32,0,0,0,1,0,180,0,1,0.4,1.0
Default#22161,2738,2082,541,0,0,0,4,0,4,8,11,0,1,0,0,0,0,0,1481,0,0,0,0,0,0,3,29,2,0,0,0,0,240,0,0,0.29,0
Sayado#2642,2369,1700,4,0,0,0,6,0,3,2,5,0,1,0,1,0,0,0,1248,2,0,1,1,0,0,1,25,1,0,0,0,0,300,0,0,0.37,0.21
BABYAKIJIN#1407,3075,325,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,27,0,0,0.25,1.0
Andrew#3788,2109,1484,139,0,0,0,2,0,3,4,6,0,3,0,0,0,0,0,1346,1,0,0,0,2,0,1,22,0,0,0,1,0,180,0,0,0.3,0.45
Timba#21636,2772,136,56,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,12,1,0,0,0,0,60,0,0,0.12,0
Noah#13253,2016,9910,716,0,0,0,8,0,27,23,29,0,14,1,1,0,0,0,7184,6,3,2,2,0,0,12,59,15,0,0,4,0,780,142,0,0.26,0.32
Bnetplayer#241388,3506,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,24,0,0,0.63,0
BloopBloop#11146,1652,30866,4698,0,0,0,20,0,84,45,81,0,25,4,5,0,1,0,16866,7,2,1,3,1,0,34,216,39,0,0,4,0,2940,240,6,0.29,0.22
shaun3h#1503,2343,733,55,0,0,0,2,0,4,0,3,0,3,0,0,0,0,0,678,0,0,0,0,1,0,3,7,1,1,0,1,0,60,0,0,0.38,0.05
scarydango#1666,2497,1166,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,120,0,0,0.42,0
Mirror#11909,2089,6495,404,1,0,0,2,0,29,15,28,0,12,0,1,0,1,0,6042,2,0,1,1,1,0,13,44,11,1,0,5,0,540,218,0,0.31,0.91
Signature#6135,1502,49290,5264,0,0,0,46,0,112,86,154,0,51,3,7,0,4,0,37182,9,4,1,4,0,1,40,219,45,0,0,20,0,3600,334,2,0.34,0.61
mantequilla#11118,2944,372,176,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0.18,0
NestHand#1624,2317,288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,288,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0.29,0
Twiggs#11962,3019,8374,1915,0,0,0,7,0,24,19,29,0,8,0,1,0,0,0,5989,2,1,1,1,0,0,13,100,5,0,0,2,0,660,68,0,0.28,0.54
PlsConcede#2362,3207,38996,5089,0,0,0,64,0,85,81,131,0,32,3,4,0,1,0,26698,7,5,1,1,3,0,38,327,51,1,0,4,0,3600,178,4,0.34,0.33
Az7y#1447,1499,3962,256,0,0,0,5,0,13,6,7,0,7,0,1,0,1,0,3401,2,2,0,0,0,0,5,6,0,0,0,4,0,420,0,0,0.31,0.96
Inflicted#1435,2487,281,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.36,0
Kai#13431,2716,2950,0,0,0,0,11,0,11,3,4,0,5,1,1,0,0,0,0,2,1,1,0,0,0,3,12,0,0,0,3,0,420,0,0,0.33,0.14
HexZero#11841,2853,2987,959,0,0,0,1,0,12,8,17,0,3,0,0,0,0,0,2028,0,0,0,0,1,0,5,73,7,1,0,0,0,240,18,0,0.21,1.0
Racobic#2663,2329,5418,1299,0,0,0,2,0,6,4,8,0,3,0,0,0,0,0,2074,1,1,0,0,0,0,3,39,2,0,0,0,0,180,0,0,0.38,0
Lexodius#2722,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
LazyTitan#13828,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,1.0
Ishtar#11645,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Eufro#1719,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Spknox#6695,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tutuut#2152,2895,708,40,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,0,0.19,0
Zhirion#2348,2565,2488,468,0,0,0,5,0,5,4,9,0,2,1,1,0,0,0,1933,2,1,1,0,0,0,1,13,3,0,0,1,0,240,0,0,0.35,0
Cesium#11477,2625,14693,2288,1,0,0,15,0,11,19,33,0,2,2,2,0,0,0,8730,8,3,2,3,0,0,6,40,6,0,0,0,0,960,0,0,0.32,0.1
Kelo#11644,2814,344,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,344,1,0,0,0,0,0,0,11,0,0,0,0,0,60,0,0,0.29,1.0
Scientist#11195,1685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1.0
Zum#1247,2146,20253,3648,0,0,0,18,0,45,29,61,0,16,0,1,0,1,0,9834,4,2,0,1,1,0,25,166,29,0,0,3,0,1620,192,2,0.41,0.8
Teru#2253,1610,26169,2981,0,0,0,36,0,74,37,56,0,34,3,4,0,0,0,21272,9,2,2,4,4,0,21,190,14,0,0,15,0,2820,94,1,0.33,0.09
Alex#115755,3157,463,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,0,0.39,0
Redberries#1767,1378,1108,542,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,462,0,0,0,0,0,0,1,3,1,0,0,0,0,60,0,0,0.36,1.0
Cloud#14576,2496,2438,187,0,0,0,3,0,2,1,6,0,0,0,0,0,0,0,2251,1,0,0,0,0,0,2,42,0,0,0,0,0,300,0,0,0.32,0.65
Pino007#2715,2087,2152,0,0,0,0,5,0,3,0,8,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,24,2,0,0,0,0,180,0,0,0.48,0.47
Creator#22325,2752,114010,19007,2,0,0,104,0,215,180,202,0,79,11,13,0,2,0,71869,37,14,10,13,0,3,94,615,55,0,0,16,0,7200,304,8,0.34,0.14
MyNameIsSeb#1173,1764,8196,0,0,0,0,9,0,9,6,22,0,4,1,1,0,0,0,0,1,0,0,0,0,0,5,101,4,0,0,2,0,780,0,0,0.36,0
Traxie#21440,2903,3731,276,0,0,0,2,0,8,6,13,0,3,0,1,0,0,0,3454,1,0,0,1,0,0,1,15,5,0,0,0,0,300,0,0,0.42,0.83
ExquisiteGod#11782,2395,700,104,0,0,0,4,0,1,3,7,0,0,1,1,0,0,0,596,0,0,0,0,0,0,0,44,2,0,0,0,0,180,0,0,0.17,0
YuJames#21248,2785,251385,26232,14,0,0,228,0,605,550,920,0,235,14,28,0,13,0,179696,60,29,10,20,21,3,232,1936,316,1,0,41,1,18000,3480,7,0.4,0.48
Sammox#2729,971,6289,0,0,0,0,8,0,15,7,12,0,6,0,1,0,1,0,0,5,2,1,2,0,0,8,38,2,0,0,1,0,660,68,0,0.32,0.83
SPREE#2984,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tensorflow#1336,2407,6897,689,0,0,0,13,0,11,4,9,0,5,1,1,0,1,0,2698,4,2,1,1,0,0,5,48,4,0,0,1,1,780,0,1,0.39,0.36
Aokujaku#2826,2068,20880,4120,0,0,0,23,0,44,32,44,0,20,2,4,0,1,0,12845,7,4,0,3,0,0,18,178,16,1,0,6,2,2280,77,17,0.35,0.37
IAMHAMMERD#1417,1978,223,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,223,1,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0.18,1.0
Vicmelon#1580,4010,346,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,346,0,0,0,0,0,0,1,10,0,0,0,0,0,54,0,0,0.39,0
Legend#11862,2654,11942,3008,0,0,0,8,0,20,20,37,0,8,1,1,0,0,0,6152,1,0,1,1,0,0,11,83,14,0,1,3,1,960,1,6,0.39,0
Anakra#11220,3537,1379,0,0,0,0,2,0,1,4,4,0,1,0,0,0,0,0,1379,2,0,0,1,0,0,0,0,0,0,0,1,0,120,0,0,0.34,0
lindell#21549,2645,126,88,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,4,0,0,0,0,0,53,0,0,0.52,0.42
deWaffle#1383,3447,485,263,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,222,0,0,0,0,1,0,2,11,0,1,0,0,0,35,0,0,0.25,0
MorlocK#2898,2851,104884,16041,0,0,0,98,0,203,170,303,0,66,6,10,0,5,0,67941,23,11,7,5,5,1,80,633,99,0,1,13,0,7200,852,18,0.31,0.44
Ati#11197,2264,3041,0,0,0,0,7,0,8,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13,3,0,0,0,0,420,20,0,0.36,0.2
FallenEdict#1806,2524,4101887,735049,265,0,0,4151,0,9316,7200,11864,0,3325,216,386,10,160,0,2662966,1025,525,182,317,30,69,4243,28312,4492,0,9,567,8,280800,47133,235,0.28,0.42
ReVo#1315,3878,106480,14368,3,0,0,94,0,211,215,324,0,69,4,10,1,5,0,73283,23,10,5,8,7,0,80,491,118,0,0,12,0,7200,721,2,0.36,0.57
Jsmt#21788,2719,240,152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,4,0,0,0,0,0,40,0,0,0.32,0.6
Pme#11746,3067,8317,0,0,0,0,7,0,16,7,7,0,8,1,1,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,6,0,780,0,1,0.32,0.12
twistie3#1432,1562,991,0,0,0,0,3,0,2,2,5,0,1,1,1,0,0,0,986,2,0,1,1,0,0,0,10,1,0,0,0,0,120,0,4,0.29,0
KOB#2924,2171,2113,371,0,0,0,11,0,4,4,7,0,4,1,1,0,0,0,1742,2,1,0,1,0,0,2,63,1,0,0,0,0,600,0,0,0.22,0.0
Wulfsigenerd#1791,3238,312,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,312,0,0,0,0,0,0,0,4,0,0,0,0,0,54,0,0,0.31,0
Kozac#2366,3326,8914,1618,0,0,0,13,0,18,17,30,0,6,0,1,0,1,0,4503,2,1,1,0,0,1,11,54,15,0,0,0,0,660,56,0,0.41,0.68
Ushiha98#2889,1256,3028,219,0,0,0,7,0,7,7,7,0,5,1,1,0,0,0,2020,2,1,0,1,0,0,3,63,1,1,0,1,0,420,0,0,0.34,0
OttoDogX#1616,3286,1092,104,0,0,0,4,0,4,0,3,0,0,1,1,0,0,0,988,0,0,0,0,0,0,3,20,2,0,0,0,0,240,0,0,0.29,0
Cerberus#22292,3083,2052,708,0,0,0,3,0,2,5,6,0,2,0,0,0,0,0,889,1,0,0,1,0,0,0,6,1,0,0,0,0,240,0,0,0.19,0.0
AndroidAbo#11330,1939,3617,1125,0,0,0,1,0,15,3,5,0,6,0,1,0,1,0,2492,1,1,0,1,0,0,5,32,3,0,0,0,0,240,1,0,0.38,1.0
frozza#2541,2872,311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,311,1,0,0,0,0,0,0,4,0,0,0,0,0,53,0,0,0.38,0
