battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deadeye_kills,deaths,defensive_assists,eliminations,environmental_kills,fan_the_hammer_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Gimmick#1333,2919,1146423,247493,18,0.08,1049,344,832,0,2234,0,113,1322,40,85,4,41,0,888262,225,66,76,84,5,13,860,3276,0,0,1,286,0,61200,7645,10,0.42,0.5
Pu55y5layer#11285,2602,3668,1152,0,0.04,2,1,5,0,8,0,0,6,0,1,0,0,0,2321,1,0,1,0,0,0,4,25,0,0,0,1,0,240,0,1,0.46,0.34
cool4life#11177,3000,14330,1722,0,0.12,20,4,20,0,41,0,1,23,0,2,0,1,0,12585,4,2,1,1,0,0,19,104,0,0,0,5,0,1080,170,0,0.33,0.9
AFTERBURN#21130,2497,16022,702,0,0.09,21,3,20,0,25,0,1,13,1,2,0,0,0,15057,5,0,2,3,2,0,7,67,0,0,0,4,0,1020,86,0,0.46,0.06
Synotex#2895,2555,485877,163222,7,0.08,392,110,386,0,705,0,54,422,17,30,0,14,0,318909,84,24,37,23,4,8,265,1920,0,0,0,87,0,21600,2922,3,0.45,0.45
Dexteria#11398,3371,14019,5563,0,0.07,11,2,8,0,26,0,6,18,0,1,0,1,0,8381,3,1,1,1,0,0,14,91,0,0,0,2,0,720,34,0,0.41,0.66
Saber#21763,3000,104287,20716,6,0.14,155,36,57,0,212,0,2,151,2,7,0,5,0,82815,18,2,12,4,0,2,85,205,0,0,0,28,0,3600,1335,7,0.48,0.71
IRENE#32343,3079,7813,2004,0,0.11,9,4,10,0,17,0,0,7,0,1,0,1,0,5809,0,0,0,0,0,0,2,20,0,0,0,1,0,600,55,0,0.4,1.0
Trailmix#1373,2138,1881,280,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1600,1,1,0,0,0,0,0,5,0,0,0,0,0,120,0,0,0.51,0
hulk#1901,2632,7170,0,0,0.0,1,0,10,0,22,0,10,13,0,1,0,1,0,0,1,1,0,1,1,0,5,25,0,0,0,4,0,720,2,0,0.27,0.86
Biester#1510,2456,15057,2272,0,0.1,18,4,14,0,28,0,3,17,1,1,0,0,0,12307,4,1,3,1,0,0,7,109,0,1,0,4,1,960,19,2,0.47,0.14
Kyrogeniz#1559,2661,26995,7673,0,0.05,17,7,27,0,42,0,12,17,2,3,0,1,0,19251,5,2,1,2,0,0,13,109,0,0,0,3,0,1620,88,0,0.37,0.37
Finutty#1852,2203,2457,0,0,0,0,0,3,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11,0,0,0,1,0,120,0,0,0.54,0
LazyTitan#116844,2227,75652,17819,0,0.09,77,21,51,0,152,0,3,81,3,5,0,3,0,56714,16,4,5,8,1,3,63,459,0,0,0,10,0,3600,840,2,0.36,0.47
NotZenyatta#1140,1822,35779,8693,1,0.06,25,11,41,0,59,0,8,36,3,3,0,0,0,26475,9,4,3,2,2,0,33,141,0,1,0,8,0,2280,138,3,0.4,0
AtmicJustICE#2301,2700,1015,770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0.26,1.0
Acorns#11504,1912,348,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,1,2,0,0,0,0,0,60,0,0,0.16,1.0
Naux#11747,2619,22859,6797,0,0.11,24,10,21,0,35,0,1,24,1,1,0,0,0,16049,4,2,0,2,0,1,15,89,0,0,0,5,0,1080,96,0,0.41,0
Rethcaw#1484,1811,14568,0,0,0.04,10,2,25,0,25,0,6,20,1,1,0,0,0,0,4,2,1,2,0,0,8,77,0,0,0,5,0,1080,103,1,0.52,0.05
DragonSouL#11859,3000,94879,16846,3,0.12,130,32,56,0,244,0,22,177,2,6,0,4,0,76984,20,5,10,5,3,3,86,376,0,0,0,46,0,3600,1758,11,0.43,0.67
Xerienthas#2845,3017,788903,0,13,0.04,517,136,595,0,1479,0,470,1002,26,54,3,25,0,0,136,40,45,51,5,6,513,2820,0,0,0,287,4,39600,7649,61,0.55,0.45
PuneSpice#1899,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Blanka#21477,3229,4021,700,0,0.04,2,1,4,0,12,0,0,4,0,0,0,0,0,3321,1,0,1,1,0,0,10,30,0,0,0,1,0,180,47,0,0.44,0
H3L3N#21785,2960,32572,5745,0,0.1,38,11,53,0,72,0,0,33,4,4,0,0,0,26603,10,4,3,4,0,2,30,346,0,0,0,2,0,2520,166,0,0.42,0
ItsHighNoon#1523,3856,198344,37721,3,0.15,320,53,167,0,438,0,1,282,8,16,0,7,0,159091,34,9,12,12,2,5,133,479,0,0,0,66,0,10800,1404,0,0.41,0.47
User#21652,4013,21635,3464,0,0.16,38,5,16,0,59,0,0,34,0,2,0,1,0,18061,5,3,1,2,0,0,25,181,0,0,0,5,0,1200,212,0,0.41,0.73
JunkratGOD#1776,3306,55441,12511,0,0.11,69,14,60,0,101,0,7,60,2,5,0,3,0,42929,11,4,4,3,0,0,25,102,0,0,0,7,0,3360,150,0,0.4,0.51
Cody#13892,4156,134969,14513,2,0.1,188,30,93,0,279,0,16,173,3,6,0,3,0,61980,20,6,9,6,1,5,103,279,0,0,0,40,1,3600,2175,12,0.53,0.53
wh1te#21796,3892,222497,30128,6,0.13,355,48,199,0,501,0,55,331,8,18,0,10,0,190419,47,15,19,12,4,0,178,643,0,0,0,53,0,10800,2019,2,0.49,0.55
Punitio#1115,3102,4090,1814,0,0,0,1,3,0,9,0,3,7,0,0,0,0,0,2236,0,0,0,0,0,0,3,20,0,0,0,3,0,240,66,0,0.34,0
AtrevL#1669,2404,47655,11603,0,0.03,25,11,41,0,74,0,30,38,4,7,0,3,0,35470,13,5,1,6,0,0,26,236,0,0,0,6,0,2820,102,5,0.42,0.45
Smogg#11149,2498,4329,477,0,0.14,7,1,4,0,7,0,1,2,0,0,0,0,0,3852,1,0,0,1,0,0,4,47,0,0,0,1,0,180,0,0,0.43,1.0
tiredkh#1850,2156,30273,4041,1,0.09,32,12,29,0,82,0,3,41,1,3,0,2,0,25884,10,7,2,2,0,0,33,165,0,0,0,5,0,1920,273,1,0.32,0.68
Arbusion#1740,2344,283277,75017,4,0.1,296,117,217,0,535,0,42,331,11,19,0,8,0,205367,51,15,17,20,1,8,184,873,0,0,0,72,0,14400,1988,13,0.43,0.42
fishisagod#1162,2149,24522,4929,0,0.1,31,7,30,0,45,0,1,23,2,3,0,1,0,19214,9,5,2,2,0,0,22,55,0,0,0,1,0,1980,18,0,0.43,0.4
senkusha#11225,2693,710,0,0,0.11,1,0,1,0,1,0,1,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0.4,0
gimPeee#2617,2166,10632,1137,1,0.1,14,3,11,0,23,0,3,18,1,1,0,0,0,9475,3,1,2,1,0,1,8,17,0,0,0,4,0,600,157,0,0.46,0.42
Chr0nos#21794,2403,16938,0,0,0.11,25,3,22,0,30,0,0,15,1,1,0,1,0,0,3,1,1,1,0,1,17,47,0,0,0,5,0,1080,85,0,0.57,0.4
Xiflheimex#4274,2201,40190,6867,0,0.06,31,19,43,0,98,0,22,54,3,4,1,1,0,32809,9,2,1,6,0,3,39,143,0,0,0,14,0,2760,366,2,0.34,0.23
FusterCluuck#2790,2273,146289,32256,3,0.06,118,63,116,0,302,0,70,185,5,11,0,5,0,111679,27,7,12,9,0,5,101,458,0,0,1,54,0,7200,1159,6,0.46,0.51
Twoko#2950,2716,2437,1345,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,1092,0,0,0,0,0,0,2,8,0,0,0,0,0,60,0,0,0.26,0
Onzay#1369,3608,19732,3972,0,0.1,24,1,12,0,39,0,4,15,0,1,0,1,0,14904,3,2,1,0,0,0,12,77,0,0,0,1,0,1140,60,2,0.5,1.0
Weeaboo#21555,2272,84845,8476,1,0.11,113,38,103,0,202,0,4,132,4,9,0,4,0,75800,23,8,6,9,2,3,69,349,0,0,0,48,0,3600,903,0,0.39,0.52
lolfactory#11920,2459,437,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,437,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0.36,0.53
MSI#31651,3000,17795,6645,0,0.04,11,5,10,0,31,0,1,18,0,1,0,1,0,11150,3,1,0,2,0,1,18,131,0,0,0,1,0,780,32,0,0.63,1.0
DaddyBaron#1555,2006,42662,9090,0,0.13,56,16,42,0,100,0,2,58,2,5,0,3,0,33269,13,6,3,4,0,0,45,230,0,0,0,6,0,3180,123,0,0.42,0.56
Adverick#1505,1726,2628,0,0,0.07,3,0,3,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,180,0,0,0.4,0.01
RampageOnion#1576,2480,378773,96407,7,0.08,417,120,291,0,713,0,43,452,19,31,0,12,0,277438,74,20,29,25,6,10,203,941,0,0,0,110,2,18000,2628,19,0.49,0.38
dalraz#2244,2053,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.25,0
Beiwen#1559,2415,47308,10450,0,0.08,45,11,46,0,86,0,11,48,2,4,0,2,0,36566,10,6,1,2,2,0,26,325,0,1,0,13,0,3060,452,8,0.44,0.6
IHATEHILLARY#2870,2792,292086,70071,9,0.08,258,72,190,0,514,0,10,298,8,18,4,6,0,219543,52,9,27,16,2,2,219,1102,0,0,0,49,0,10800,2339,18,0.42,0.4
LuckyGill#1988,2246,52646,17684,0,0.11,54,20,34,0,97,0,3,62,4,4,0,0,0,34636,13,4,5,4,0,3,42,332,0,0,0,16,0,2940,362,0,0.39,0.08
Dragometa#2875,2388,16751,3365,0,0.16,29,1,15,0,27,0,1,13,1,1,0,1,0,13321,3,1,1,1,0,0,13,105,0,0,0,3,0,900,10,0,0.37,0.45
Fluffstache#11926,2076,28495,7247,0,0.12,38,5,27,0,45,0,2,26,1,2,0,1,0,20773,7,3,1,2,0,0,17,91,0,0,0,7,0,1740,31,0,0.39,0.61
ohh#11564,2103,101118,22659,1,0.1,118,32,121,0,172,0,30,92,6,11,0,6,0,77151,20,11,6,4,0,3,62,466,0,0,0,35,0,3600,534,4,0.37,0.51
Vaenerys#1376,2333,4551,2436,0,0.03,1,0,8,0,2,0,0,1,1,1,0,0,0,2115,1,1,0,0,0,0,1,2,0,0,0,0,0,300,0,0,0.23,0
Nmi#21479,2643,156956,32174,2,0.06,127,29,170,0,371,0,74,214,5,14,0,9,0,124228,29,10,9,10,0,1,113,492,0,0,0,48,0,7200,829,0,0.51,0.62
MySon#2631,2113,407,42,0,0.66,2,0,2,0,0,0,0,0,0,0,0,0,0,365,1,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0.21,0
Pyrrho#1281,2398,3420,831,0,0.2,6,1,5,0,6,0,0,3,0,0,0,0,0,2588,1,1,0,0,0,0,1,43,0,0,0,3,0,300,40,0,0.5,0
IRENE#31688,2386,20716,6211,0,0.11,22,7,25,0,21,0,1,15,1,2,0,1,0,14328,6,2,1,2,0,0,8,184,0,0,0,2,0,1380,0,0,0.41,0.51
DemonicHour#1906,1619,26473,6264,0,0.06,21,7,29,0,44,0,8,22,2,2,0,0,0,19715,4,2,1,1,0,0,14,67,0,0,0,6,0,1860,63,0,0.46,0.05
ARCelite#1108,1690,6429,519,0,0.02,2,2,9,0,18,0,1,10,1,1,0,0,0,5886,2,1,0,1,0,0,1,28,0,1,0,1,0,600,0,0,0.31,0.28
Kermit#22849,2453,4134,1132,0,0.06,3,0,7,0,14,0,1,2,0,1,0,0,0,3002,2,1,1,0,0,0,9,183,0,0,0,0,0,420,0,0,0.28,0.79
deathburger#11440,3006,1692,1213,0,0.12,1,0,1,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0.21,1.0
sh4dow#11401,3027,2221,367,0,0.04,1,0,2,0,3,0,0,1,0,0,0,0,0,1853,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0.56,1.0
GregRAWRy#11417,2703,16308,4645,0,0.1,17,4,12,0,31,0,0,16,1,1,0,0,0,11580,2,1,1,0,1,0,19,177,0,1,0,3,0,900,45,0,0.33,0.1
C9H13N#11518,4225,1047401,281074,28,0.18,1881,210,648,0,1896,0,104,1212,24,55,0,31,0,756464,158,31,92,35,17,13,624,2277,0,0,0,137,0,39600,12483,10,0.44,0.56
FourTwoZero#1868,2556,5795,1505,0,0.06,4,2,6,0,7,0,1,5,0,0,0,0,0,4197,1,0,0,0,0,0,2,18,0,0,0,2,0,300,16,0,0.46,0
Ahri#3484,3482,34816,5950,2,0.09,40,8,34,0,71,0,8,46,2,4,0,1,0,28483,9,2,4,2,1,0,21,53,0,0,0,5,0,1980,269,1,0.44,0.35
Bucephalus#11881,2261,12609,3129,0,0.09,13,1,22,0,35,0,4,19,1,2,0,0,0,9454,3,1,1,1,0,0,12,51,0,1,0,3,0,1260,65,0,0.34,0.23
Datomahawk#2795,3193,1807,756,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1051,1,0,0,0,0,0,0,8,0,0,0,0,0,120,0,0,0.28,0
Dr0ddrik#1287,2017,24788,8214,1,0.13,30,8,21,0,44,0,6,29,1,2,0,1,0,16472,6,1,3,2,1,1,22,71,0,1,0,7,0,1200,146,0,0.4,0.46
LazyTitan#117744,2442,30629,0,0,0.08,38,6,53,0,62,0,4,33,2,4,0,2,0,0,7,4,0,2,1,0,16,158,0,0,0,6,0,2880,40,3,0.42,0.41
TheShahula#2263,2392,14227,2194,0,0.1,17,2,21,0,28,0,0,24,1,2,0,0,0,11532,4,1,1,2,0,0,6,109,0,0,0,3,0,1080,2,2,0.37,0.16
Haroid#2187,3665,5017,1299,0,0.12,6,2,9,0,15,0,1,7,0,0,0,0,0,3717,0,0,0,0,0,0,11,25,0,0,0,0,0,360,0,0,0.31,0.99
Tony#6592,2704,244,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0.13,0
strangers#2853,2919,144291,40593,0,0.07,101,55,169,0,265,0,31,168,8,14,0,7,0,103258,27,12,5,9,1,4,77,423,0,0,0,44,0,7200,319,2,0.41,0.45
L4mpje#2218,3000,116555,0,3,0.07,126,27,56,0,205,0,8,125,3,6,0,3,0,0,14,2,7,6,0,1,70,264,0,0,0,30,0,3600,624,1,0.54,0.55
Paul#12887,2495,170182,48426,3,0.06,119,38,161,0,244,0,48,139,8,14,0,6,0,119914,45,13,15,17,4,1,104,603,0,0,0,27,0,7200,1128,1,0.43,0.41
MAD#12973,1459,210665,53969,2,0.09,198,71,244,0,361,0,67,221,10,19,1,8,0,153030,46,22,6,17,5,5,158,1421,0,0,0,64,0,10800,1074,12,0.35,0.45
FHALEEN#2659,2717,6836,879,0,0.11,9,2,6,0,14,0,2,7,0,0,0,0,0,5956,1,1,0,0,0,0,2,42,0,0,0,2,0,420,0,0,0.36,0.37
CherryCola#21275,3137,89698,17731,2,0.08,102,23,82,0,177,0,5,101,4,6,0,2,0,58258,18,5,6,7,0,1,68,339,0,0,0,18,0,3600,208,2,0.44,0.35
RedHawkDZ#2805,3503,255491,62169,0,0.07,280,55,253,0,505,0,66,298,12,22,1,9,0,192027,52,21,13,17,2,7,134,580,0,0,0,55,0,14400,1585,1,0.48,0.43
Hotchoco#2834,2876,597561,166241,11,0.06,444,160,471,0,1022,0,242,623,21,45,0,23,0,425780,102,25,43,35,0,12,388,2230,0,0,0,101,0,28800,3949,9,0.36,0.52
Deak93#2582,2051,746,210,0,0.11,1,0,2,0,1,0,1,1,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0.28,0
Hitscan2#1223,2866,309891,48901,9,0.12,408,113,277,0,710,0,11,469,16,28,0,11,0,258693,76,19,34,23,7,7,244,1004,0,0,0,85,0,18000,3286,2,0.46,0.42
mingjian#11479,3000,105114,15166,7,0.13,190,26,67,0,286,0,9,192,4,9,0,4,0,88401,24,3,17,3,0,1,83,202,0,0,0,49,0,3600,1603,6,0.51,0.5
Puminas#1207,2363,751,210,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,541,1,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0.43,0
Lordbrodin#2537,2588,1155,0,0,0,0,0,3,0,5,0,1,2,0,0,0,0,0,1155,1,0,1,0,0,0,3,0,0,0,0,0,0,180,0,0,0.32,0
Koapy#2654,3192,502881,101601,6,0.1,570,139,568,0,925,0,116,559,21,44,1,23,0,398338,95,29,38,29,22,5,292,1266,0,0,0,134,0,25200,2970,6,0.44,0.52
reder#21315,2306,3518,732,0,0.09,4,1,3,0,9,0,2,6,1,1,0,0,0,2663,2,1,1,0,0,0,4,2,0,0,0,2,0,240,27,1,0.51,0
GrandK#3652,3261,41454,8943,0,0.11,53,10,27,0,92,0,10,61,1,2,0,1,0,32300,8,2,3,2,0,0,29,81,0,0,0,15,0,1860,496,0,0.45,0.41
LikeALuke#2918,3714,429201,86217,3,0.12,561,98,357,0,850,0,32,501,16,30,1,12,0,339891,78,25,26,28,6,9,304,1642,0,0,0,80,0,21600,3520,5,0.38,0.42
Sanyazin#2181,1925,108693,20945,0,0.1,153,40,107,0,243,0,58,150,4,10,1,5,0,86318,21,7,5,9,0,3,93,563,0,0,0,43,0,7200,481,7,0.43,0.56
Janso#1147,3426,11029,562,0,0.08,12,5,16,0,28,0,4,24,1,1,0,0,0,10105,4,1,0,3,0,1,14,55,0,0,0,5,0,840,126,0,0.47,0.02
AndyZ#11934,3229,7415,748,0,0.11,11,6,11,0,25,0,0,15,0,1,0,0,0,6667,2,0,1,1,0,0,5,24,0,0,0,5,0,480,53,0,0.39,0.72
lena#11384,2343,123538,28244,2,0.12,159,31,78,0,243,0,1,154,0,8,0,7,0,93707,20,5,10,4,1,1,63,208,0,0,0,48,1,3600,1626,1,0.42,0.93
Xercest#1544,2842,13304,1748,1,0.06,12,3,8,0,33,0,9,21,0,1,0,1,0,11133,5,0,4,1,0,0,9,65,0,0,0,4,0,780,25,0,0.46,0.73
cwmseo#1357,1906,14025,1280,0,0.07,15,6,14,0,36,0,1,21,1,1,0,0,0,12724,5,3,0,2,0,0,14,124,0,0,0,5,0,1080,76,0,0.49,0.02
Kuro#21905,2993,24822,8444,0,0.08,21,1,18,0,17,0,1,8,2,2,0,0,0,15833,4,3,1,0,0,0,8,54,0,1,0,1,0,1080,16,0,0.41,0
BlankSmile#1353,1883,348,70,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.13,1.0
GTAD55#2170,2163,997,70,0,0.06,1,0,1,0,1,0,1,1,0,0,0,0,0,927,0,0,0,0,0,0,1,10,0,0,0,0,0,60,0,0,0.51,0
SparkyRage#2875,2229,818,0,0,0.07,1,0,3,0,3,0,1,1,0,0,0,0,0,818,1,0,0,0,0,0,2,5,0,0,0,0,0,120,0,0,0.35,1.0
Cthuko#1657,2451,15545,2733,1,0.11,20,3,15,0,34,0,3,26,0,1,0,1,0,12586,3,1,2,0,0,0,5,34,0,0,0,8,0,960,157,0,0.36,0.72
Bcuz#1323,2907,163064,29445,5,0.12,226,23,117,0,331,0,28,185,6,13,1,5,0,132869,36,11,16,9,1,3,122,691,0,0,0,28,0,7200,1144,14,0.52,0.47
Feeluxowo#1187,2980,103631,0,2,0.07,108,36,64,0,184,0,16,109,2,6,1,2,0,0,16,4,7,5,0,2,91,409,0,0,0,26,0,3600,810,0,0.5,0.37
Sarator#11757,2377,4367,170,0,0.1,7,2,6,0,12,0,1,8,0,1,0,0,0,4197,2,1,0,1,0,0,3,78,0,0,0,1,0,360,6,0,0.38,0.64
Truffles#1815,3349,5119,797,0,0.04,3,0,9,0,3,0,0,2,0,0,0,0,0,4321,1,1,0,0,0,0,2,11,0,0,0,1,0,300,19,0,0.44,0.09
Lucky#1945,2353,200757,50378,2,0.1,213,48,173,0,365,0,19,220,13,19,2,4,0,145486,46,14,13,19,2,3,137,1060,0,0,0,45,0,10800,883,10,0.39,0.25
Renoar#2656,2385,2211,0,0,0,0,0,4,0,8,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,5,19,0,0,0,1,0,240,0,0,0.45,1.0
F3ARLESS#21723,3462,227131,42514,8,0.09,258,61,182,0,417,0,55,253,9,16,0,6,0,183160,42,13,17,13,0,2,189,711,0,0,0,32,0,10800,2049,6,0.5,0.39
BlindEye#11787,3413,417665,75471,11,0.16,768,116,300,0,948,0,41,601,15,34,0,19,0,338638,89,25,32,32,4,6,289,902,0,0,0,108,0,21600,4582,2,0.42,0.55
CptShields#2209,3180,5177,785,0,0.07,5,0,7,0,14,0,0,10,0,0,0,0,0,4392,1,0,1,0,0,0,4,39,0,0,0,4,0,360,0,0,0.31,1.0
clinttacious#11855,2383,1682,1285,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,1,3,0,0,0,0,0,60,0,0,0.21,0
DeadGame#11184,2792,10974,3220,0,0.09,15,2,16,0,21,0,0,9,0,1,1,0,0,7199,2,2,0,0,0,0,10,40,0,0,0,1,0,720,66,1,0.52,0.59
Tol#11928,2349,36195,4725,1,0.03,20,14,42,0,106,0,52,65,3,3,1,0,0,30937,11,6,2,3,2,1,46,232,0,0,0,19,0,2700,827,6,0.45,0.02
SunBro#21564,2729,5334,660,0,0.06,5,2,6,0,15,0,8,10,0,0,0,0,0,4595,0,0,0,0,1,0,3,9,0,1,0,2,0,420,0,0,0.43,0
Skwuruhl#1422,2576,9715,1525,0,0.17,18,0,6,0,19,0,4,11,0,0,0,0,0,8187,1,0,1,0,0,0,10,15,0,0,0,1,0,420,101,0,0.5,1.0
SaltyMcSalt#11420,2731,5716,3456,0,0.05,2,2,7,0,9,0,2,5,0,0,0,0,0,2260,1,0,0,1,0,0,1,13,0,0,0,0,0,360,0,0,0.26,0
Skully#21488,3797,5584,1646,0,0.07,4,0,10,0,13,0,0,2,0,0,0,0,0,3938,1,1,0,0,0,0,9,31,0,0,0,0,0,420,75,0,0.32,0
Silent#22926,3201,3279,140,0,0.23,11,1,9,0,10,0,0,7,1,1,0,0,0,3139,1,0,0,0,0,0,2,6,0,0,0,1,0,420,0,0,0.32,0
HorK#2887,2391,7457,1974,0,0.08,8,3,4,0,23,0,5,10,0,0,0,0,0,5482,2,1,0,0,0,0,13,17,0,0,0,1,0,420,23,0,0.34,0
Panoss#2297,2430,11720,1589,0,0.14,22,1,23,0,16,0,2,7,1,1,0,0,0,10130,2,1,1,0,0,0,5,15,0,0,0,4,0,1020,0,0,0.41,0.27
oric212#2360,2555,1000,424,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.25,0
Ac3s#11577,1916,25173,0,0,0.03,13,13,31,0,35,0,12,26,2,3,0,1,0,0,8,1,3,4,1,0,12,76,0,0,0,16,0,2040,62,0,0.44,0.36
nlaughk#1810,1593,1752,21,0,0.04,1,2,4,0,4,0,0,3,0,0,0,0,0,1731,1,0,0,0,0,0,2,2,0,0,0,0,0,120,31,0,0.46,0
AngstyPotato#1664,2690,1125,165,0,0.14,2,0,7,0,3,0,0,3,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0.28,0
falconLover#11302,2166,2305,783,0,0.15,4,0,2,0,3,0,0,2,0,0,0,0,0,1522,1,0,0,0,0,0,1,0,0,0,0,0,0,120,0,0,0.32,0.73
MrKanzler#21865,2995,28928,5261,0,0.1,36,8,53,0,52,0,5,34,3,3,0,0,0,23301,10,2,4,4,0,0,16,152,0,0,0,6,0,2280,237,0,0.37,0
Syny#1901,2456,16069,6100,1,0.06,8,4,9,0,23,0,6,11,1,1,0,0,0,9965,3,1,2,1,0,0,11,144,0,0,0,2,0,600,120,4,0.51,0.17
kamyx#21958,2370,3259,1555,0,0.08,2,0,2,0,2,0,0,0,0,0,0,0,0,1703,1,0,0,0,0,0,1,0,0,0,0,0,0,120,0,0,0.44,0.01
Haruna#11911,2824,13973,3030,1,0.04,7,9,8,0,25,0,3,15,1,1,0,0,0,10677,2,1,1,1,0,1,11,24,0,0,0,4,0,660,69,0,0.51,0
jberk22xo#1744,2502,7890,1267,0,0.07,7,0,14,0,7,0,1,3,1,1,0,0,0,6363,3,2,1,0,0,0,3,58,0,0,0,0,0,720,7,0,0.46,0.18
McSucc#1337,2635,11828,749,0,0.2,28,4,12,0,34,0,0,24,1,1,0,0,0,11025,1,1,0,0,0,0,12,32,0,0,0,4,0,720,189,0,0.46,0.42
Friz#2614,2667,23620,3460,1,0.09,27,5,23,0,50,0,12,29,2,3,0,1,0,19748,8,3,2,2,0,0,19,91,0,0,0,8,0,1500,158,0,0.4,0.3
OPTICBRAH#1265,2493,24606,7266,0,0.03,10,3,22,0,42,0,12,20,3,3,0,0,0,16773,7,3,2,2,1,0,20,79,0,0,0,5,1,1680,116,2,0.45,0.12
MegaUPGamer#2285,2440,60390,17668,0,0.05,37,20,53,0,111,0,23,63,3,5,0,2,0,42450,10,3,3,4,1,1,41,266,0,0,0,17,0,3480,157,4,0.35,0.44
FuFu#11405,2185,152286,29482,1,0.06,124,48,88,0,357,0,66,220,5,13,0,8,0,120934,28,10,4,14,1,3,116,729,0,0,0,48,0,7200,902,6,0.47,0.63
fRekvi#2408,2482,1539,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0.36,0
JTA#1345,2524,123293,15896,1,0.1,152,42,116,0,244,0,2,154,7,12,0,5,0,104150,30,8,10,12,2,1,91,371,0,0,0,48,1,7200,619,13,0.43,0.42
Deathbringer#12385,2497,76636,7685,2,0.14,134,24,82,0,171,0,15,106,3,7,0,4,0,68437,17,6,7,3,2,1,65,354,0,0,0,28,0,3600,857,1,0.46,0.6
hoOp#2384,3904,1310545,252789,29,0.17,2395,291,1071,0,2665,0,114,1643,50,97,0,46,0,1051621,222,58,88,76,8,16,816,2690,0,0,0,302,0,64800,11846,9,0.43,0.47
AnothaOne#11948,3542,39027,9083,0,0.15,61,7,29,0,72,0,2,44,1,3,0,2,0,29314,6,3,2,1,0,0,25,88,0,0,0,7,0,2040,342,0,0.41,0.67
Adinium#21790,2502,13777,1517,0,0.12,22,4,16,0,39,0,9,24,0,1,0,1,0,11806,3,2,0,0,1,0,18,143,0,0,0,6,0,1080,192,0,0.38,0.8
Kahlieo#1852,2314,252,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,1,2,0,0,0,0,0,50,0,0,0.27,0
Hamsuke#21923,3096,2532,951,0,0.1,2,0,6,0,5,0,0,1,0,0,0,0,0,1581,1,0,0,1,0,0,3,4,0,0,0,0,0,360,0,0,0.22,0.99
Senpai#12334,3630,69431,8291,0,0.11,89,22,84,0,147,0,3,89,5,7,0,1,0,60630,17,6,5,6,0,1,50,223,0,0,0,25,0,3600,430,0,0.44,0.21
BLOSSOM#11664,2090,22620,7257,0,0.06,13,6,21,0,34,0,8,20,1,2,0,0,0,15362,4,3,0,1,0,0,15,71,0,0,0,3,0,1260,34,0,0.38,0.27
