battletag,SR,all_damage_done,barrier_damage_done,blizzard_kills,cards,critical_hit_accuracy,critical_hits,damage_blocked,deaths,defensive_assists,eliminations,enemies_frozen,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,self_healing,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Rush#32704,3544,3638,0,3,0,0.17,7,4179,0,0,11,4,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,7,0,0,39,0,1,0,240,4,0,0.38,1.0
UglyImp#2974,1683,2633,725,1,0,0.16,3,1992,5,0,10,1,0,1,0,0,0,0,0,1908,2,0,0,1,0,0,6,18,1,0,519,0,0,0,300,0,0,0.4,0.6
FRUSC1ANTE#1206,2941,1318,0,0,0,0.1,1,581,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,407,0,0,0,120,0,0,0.38,0
Addran#1720,3372,950,285,0,0,0,0,94,1,0,1,4,0,0,0,0,0,0,0,665,0,0,0,0,0,0,1,19,0,0,173,0,0,0,60,0,0,0.42,1.0
R0dzy#1960,2570,256,0,0,0,0,0,3099,3,0,1,0,0,0,0,0,0,0,0,256,1,0,1,0,0,0,1,6,0,0,311,0,0,0,120,0,0,0.33,0
MissBabzu#2462,1703,3376,611,1,0,0.12,3,1764,5,0,9,6,0,3,0,1,0,1,0,2749,3,2,1,0,0,0,4,124,3,0,1392,0,2,0,720,0,0,0.24,1.0
Clutchy#21242,3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Reptile#11113,4205,114,0,0,0,0,0,1391,1,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,3,0,0,150,0,0,0,18,0,0,0.5,0
angelturu#2157,2483,3845,114,3,0,0.18,6,4617,7,0,14,7,0,5,0,1,0,0,0,3727,1,0,0,1,0,0,8,30,4,0,343,0,2,0,420,58,0,0.31,0.57
kanmagoshi#1613,2131,354,0,0,0,0,0,1649,1,0,2,2,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,5,1,0,0,0,0,0,60,0,0,0.33,0
Kiwi#12997,1717,13149,4568,8,0,0.06,6,3428,20,0,36,13,0,7,1,2,0,1,0,8250,3,1,1,1,0,2,18,125,6,0,2868,0,2,0,1440,11,2,0.26,0.71
stoppro#1517,2223,35767,0,19,0,0.11,37,44404,47,0,85,72,0,33,3,6,0,3,0,0,12,7,1,4,2,1,41,523,0,0,7373,0,10,0,3600,69,0,0.28,0.45
KatzeUndMais#1977,2845,8596,1028,4,0,0.17,14,3999,11,0,18,10,0,11,0,1,0,1,0,7565,2,1,0,1,1,0,6,131,3,0,913,0,2,0,660,0,0,0.31,1.0
MrMomoGuy#1591,2190,1526,242,0,0,0.22,2,2352,4,0,3,5,0,1,0,0,0,0,0,1279,0,0,0,0,0,0,1,33,2,0,308,0,0,0,240,0,0,0.42,0.55
NasTyWrath#1774,2819,6224,935,5,0,0.14,8,6038,12,0,21,10,0,9,0,1,0,1,0,5274,3,2,0,1,0,1,15,71,4,0,1107,0,1,0,720,57,0,0.39,0.75
OVERM1ND#21820,3023,2207,211,0,0,0.21,4,4304,3,0,3,2,0,1,0,0,0,0,0,1996,0,0,0,0,0,0,0,29,1,0,311,0,0,0,180,0,0,0.23,0.64
DreamKazper#1852,4376,12417,3668,6,0,0.15,13,17381,10,0,15,16,0,5,0,1,0,0,0,8720,2,1,1,1,0,0,4,70,5,0,1033,0,1,0,600,37,0,0.48,0.49
Tempest#12294,2407,35479,8141,14,2,0.24,54,17867,28,0,112,70,0,44,1,4,0,3,0,26756,12,6,2,4,1,1,44,374,30,0,4274,0,14,0,2760,374,0,0.31,0.69
WWMMWWMMWWMM#11671,2507,1359,0,1,0,0.11,1,866,5,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,252,0,0,0,180,0,0,0.29,0.79
HaoYU#11588,3011,1546,0,0,0,0,0,2144,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,120,0,0,0.41,0
CrowBro#11180,2380,24084,5953,19,0,0.21,30,25084,23,0,65,39,0,12,1,2,0,1,0,18080,7,3,1,3,0,2,39,329,13,0,3748,0,6,0,2100,271,0,0.33,0.63
eVo#1466,2857,6852,1378,0,0,0.26,14,5341,11,0,7,10,0,5,1,1,0,0,0,5471,2,1,0,1,0,0,1,53,1,0,1329,0,1,0,600,0,0,0.46,0
Infusion#11903,2203,1341,150,0,0,0.08,1,4046,6,0,3,1,0,0,0,0,0,0,0,1191,1,0,0,0,0,0,2,14,1,0,147,0,0,0,120,0,0,0.46,0.99
Mattloff#1487,2041,6041,1460,5,0,0.09,5,1943,2,0,19,7,0,7,0,1,0,1,0,4507,3,0,1,1,0,0,11,29,4,0,456,0,1,0,420,11,0,0.38,1.0
GrayCalgary#1425,3511,5302,1675,0,0,0.06,2,4930,9,0,9,13,0,2,1,1,0,0,0,3533,3,0,2,0,0,0,6,149,5,0,764,0,1,0,660,0,0,0.17,0
Twink#11631,2002,62117,16419,45,0,0.21,81,52497,84,0,176,104,0,55,3,9,1,5,0,44732,17,11,1,5,0,4,84,791,44,0,8304,0,12,1,3600,362,3,0.24,0.65
MrLyng#2837,4156,27450,6643,12,0,0.2,44,14815,26,0,54,26,0,22,1,2,0,1,0,20788,8,2,3,3,0,1,34,431,7,0,2786,0,2,0,2100,20,0,0.31,0.41
Libay#1370,1432,11264,873,9,1,0.26,25,5097,10,0,49,23,0,27,0,2,0,2,0,9344,3,2,1,0,0,1,23,146,7,0,2377,1,8,0,1260,194,17,0.33,0.88
J4CKT#21977,3022,0,0,0,0,0,0,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
Voltage#11114,3002,7951,2844,4,0,0.28,11,3749,5,0,19,11,0,6,0,1,0,1,0,5106,2,1,0,1,1,0,13,90,7,0,298,0,0,0,480,84,0,0.36,0.92
memestar#11560,2550,2035,341,1,0,0.55,5,2904,6,0,3,4,0,0,0,0,0,0,0,1594,1,0,0,0,0,0,1,50,2,0,419,0,0,0,240,0,0,0.25,-0.01
Kyrpakeisari#2717,4012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Titanisme#1262,2463,4371,221,0,0,0.4,6,10103,12,0,26,16,0,7,1,1,0,0,0,4121,3,2,0,2,0,0,16,131,8,0,933,0,2,0,840,18,0,0.27,0.32
koryoko#11145,2153,4025,717,1,0,0.14,3,1150,9,0,11,13,0,2,0,1,0,0,0,3221,3,0,1,1,0,0,5,24,7,0,548,0,0,0,420,0,0,0.29,0.42
noxis#11362,42,22526,0,24,1,0.14,22,50291,49,0,103,69,0,29,0,6,0,3,0,0,15,8,4,2,0,2,61,388,0,0,4424,0,9,0,3600,26,0,0.43,0.51
Sage#12222,2528,208,0,0,0,0,0,304,2,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,17,0,0,89,0,0,0,60,0,0,0,0
SNetcH#2199,2554,1936,953,1,0,0.07,1,2960,4,0,3,3,0,0,0,0,0,0,0,981,1,0,0,0,0,0,2,18,1,0,352,0,1,0,180,0,0,0.37,0
ItsMeJohnB#1704,2799,8360,0,0,0,0.13,10,8703,6,0,25,12,0,8,1,1,0,0,0,0,3,1,1,1,0,0,12,87,5,0,250,0,3,0,540,16,2,0.41,0.08
Zerick#1911,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Antel0p3#2979,1990,24718,0,10,0,0.18,37,24182,37,0,70,58,0,22,1,3,0,2,0,0,10,4,3,2,0,1,35,434,0,0,3511,0,7,0,2820,162,1,0.35,0.57
Tilapia#11415,2703,11933,1520,4,0,0.1,9,19201,24,0,22,21,0,2,1,2,0,1,0,10387,3,2,0,1,0,0,11,142,9,0,1837,0,0,0,1440,0,0,0.34,0.33
Darthz#21674,3019,3554,1732,0,0,0.35,6,927,7,0,6,2,0,4,0,0,0,0,0,1823,1,1,0,1,0,0,1,21,1,0,618,0,2,0,360,0,0,0.19,0
Vilett#2444,2340,8459,1620,3,1,0.2,8,8844,9,0,35,27,0,14,0,1,0,1,0,6784,2,1,1,0,2,0,8,66,11,0,956,0,4,0,960,46,0,0.3,0.51
OIEI#11247,2184,758,356,0,0,0.5,1,745,1,0,3,3,0,1,0,0,0,0,0,401,0,0,0,0,0,0,3,23,1,0,303,0,0,0,60,0,0,0.5,1.0
Svale#22929,2908,533,398,0,0,0,0,1823,1,0,1,0,0,1,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,27,0,0,0,48,0,0,0.07,0
Adzy#2900,4079,2630,250,0,0,0.25,6,2873,4,0,10,1,0,2,0,0,0,0,0,2378,2,0,1,0,0,0,5,5,1,0,567,0,1,0,300,115,0,0.4,0.29
BlackoutZ#11499,2372,52549,10797,26,0,0.11,59,38133,55,0,124,69,0,35,4,7,0,3,0,20969,10,5,0,5,0,1,43,507,35,0,7551,0,4,0,3600,175,0,0.37,0.47
ChinaTown#11393,2495,3670,1163,1,0,0.08,2,2342,7,0,11,6,0,2,0,0,0,0,0,2507,1,0,0,1,0,0,10,51,4,0,339,0,0,0,360,9,0,0.27,1.0
au2001#21393,1754,7004,1935,7,0,0.21,9,4474,12,0,20,15,0,6,0,1,0,1,0,5066,3,2,0,1,0,1,11,71,4,0,1637,0,0,0,900,13,0,0.17,0.87
Revive#11215,1413,2936,0,0,0,0.12,4,0,5,0,5,4,0,4,1,1,0,0,0,0,2,1,0,1,0,0,4,28,0,0,0,0,1,0,300,0,0,0.53,0
theweather#11585,2724,1050,23,0,0,0.14,1,1324,2,0,0,4,0,0,0,0,0,0,0,1025,1,0,0,0,0,0,0,0,0,0,422,0,0,0,60,0,0,0.35,0
Ophello#2770,2816,6367,1892,2,0,0.17,4,9130,17,0,21,17,0,8,1,1,0,0,0,4464,4,1,1,2,0,0,11,139,4,0,2024,0,3,0,900,0,0,0.28,0.33
Toshi#11431,500,4367,0,0,0,0.33,9,1967,5,0,11,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,1139,0,2,0,480,0,0,0.31,1.0
Faith#2662,4324,3163,195,3,0,0.23,7,756,2,0,3,7,0,2,0,0,0,0,0,2920,1,0,1,0,0,0,0,6,1,0,0,0,2,0,180,0,0,0.3,0.33
Whix#1760,2651,1551,342,3,0,0.07,1,1289,2,0,7,2,0,1,0,0,0,0,0,1209,1,0,0,0,0,0,4,7,2,0,104,0,0,0,120,1,0,0.61,0
SsHunterSs#11781,2890,22751,4935,9,1,0.15,25,18199,35,0,65,39,0,24,2,3,0,0,0,17519,6,3,2,2,1,0,20,131,12,0,3747,0,8,0,2220,37,0,0.24,0.15
DarkestClone#2475,3196,336,0,0,0,0,0,894,1,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,5,0,0,81,0,0,0,42,0,0,0.5,1.0
Bambuchita#11715,3829,19865,1602,13,0,0.11,22,9755,21,0,57,31,0,21,2,2,0,1,0,5338,6,3,2,2,0,0,16,139,15,0,2745,0,4,0,1560,180,2,0.41,0.26
Min#12830,3187,11810,2995,6,1,0.2,18,5910,19,0,32,19,0,13,1,2,0,1,0,8735,5,2,2,2,0,1,18,98,8,0,1557,0,3,0,1080,231,0,0.29,0.53
Reeseanator#1810,3000,3208,0,1,0,0.32,8,2951,6,0,8,6,0,4,1,1,0,0,0,0,2,1,1,1,0,0,3,33,2,0,761,0,0,0,360,0,0,0.34,0
LeaSKLiert#2746,2735,11490,1597,9,0,0.09,8,13273,21,0,30,28,0,12,1,2,0,1,0,9882,4,3,1,0,0,0,17,202,8,0,2059,0,2,0,1320,42,0,0.39,0.44
swagnaros#11400,2727,50049,13384,37,1,0.15,47,31757,37,0,136,95,0,41,1,5,0,4,0,36066,16,6,3,7,2,2,55,461,48,1,6782,0,8,0,3600,510,0,0.35,0.84
Sora#13419,3294,3732,0,2,0,0.21,8,514,4,0,12,2,0,6,0,1,0,1,0,3732,1,1,0,0,1,0,4,17,1,0,523,0,2,0,480,0,0,0.15,1.0
CHiiM3RA#2259,2301,15696,2508,9,0,0.26,19,22038,34,0,62,51,0,14,2,4,0,1,0,12790,6,3,1,2,1,0,34,395,15,0,3054,0,1,1,2340,18,0,0.29,0.35
jerafail#1795,2599,307,184,0,0,0,0,320,1,0,2,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,2,8,0,0,27,0,0,0,40,0,0,0,0
Arbarwings#2838,2648,1911,752,2,0,0.5,1,3318,6,0,6,6,0,2,1,1,0,0,0,1159,2,1,1,0,0,0,4,14,4,0,523,0,0,0,240,0,0,0.08,0
DerGeneral#2753,3296,7,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Gamma#2200,2890,657,23,0,0,0.16,1,1317,1,0,2,1,0,2,0,0,0,0,0,562,0,0,0,0,0,0,1,29,0,0,141,0,0,0,60,0,0,0.75,1.0
SUCCBOI#11575,3194,3889,550,2,0,0.33,7,1293,6,0,5,11,0,0,0,0,0,0,0,3339,1,1,0,0,0,0,3,39,3,0,364,0,0,0,360,0,0,0.24,0.44
GigaByte#21344,3883,7457,2980,0,0,0.19,9,4847,8,0,12,9,0,5,0,1,0,1,0,4477,1,1,1,0,1,0,0,0,5,1,368,0,0,0,480,0,0,0.28,0.69
Magix#11555,2994,1979,1052,0,0,0.12,1,4289,4,0,1,2,0,0,1,1,0,0,0,927,2,1,0,1,0,0,0,0,0,0,492,0,0,0,240,0,0,0.23,0
Clockwork#12454,3103,1448,356,1,0,0.09,1,463,3,0,2,1,0,1,0,0,0,0,0,1092,1,0,1,0,0,0,1,17,0,0,424,0,1,0,120,0,0,0.23,0
Krankwagenas#2807,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0
AntonyYT#1495,2480,13206,3248,4,0,0.13,12,13615,31,0,48,26,0,21,2,2,0,1,0,9755,6,2,1,2,1,0,20,193,6,0,3698,0,6,0,1980,26,10,0.27,0.22
Fox#22183,1839,33608,5170,30,2,0.28,46,49254,75,0,131,134,0,58,2,6,0,4,0,27875,18,7,8,3,0,3,68,431,55,0,7554,0,16,0,3600,583,0,0.42,0.65
Cat#13598,3010,5089,1048,1,0,0.19,5,5207,6,0,14,15,0,3,0,0,0,0,0,3971,2,1,0,1,0,0,3,69,6,0,512,0,1,0,420,0,0,0.3,0.22
Tomtastic#21443,3006,14970,3335,5,0,0.15,19,20363,11,0,34,18,0,17,1,2,0,1,0,11384,5,5,0,0,2,0,13,88,7,0,1155,0,3,0,1140,0,0,0.24,0.51
Dopa#11162,1686,1803,165,2,0,0.37,3,936,7,0,6,7,0,1,1,1,0,0,0,1638,3,0,2,1,0,0,3,32,1,0,184,0,0,0,300,0,0,0.34,0.03
Jbbresh#1887,3078,320,107,0,0,0,0,150,1,0,5,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,3,11,0,0,0,0,0,0,60,11,0,0.11,0.97
Jamik#2244,2244,5652,0,3,0,0.16,8,7278,4,0,14,12,0,9,0,1,0,1,0,0,2,2,0,1,1,1,4,37,0,0,426,0,2,0,480,20,0,0.42,0.73
Jabba#21997,2394,6088,1431,2,0,0.11,4,8111,7,0,20,13,0,7,0,1,0,0,0,4656,1,1,0,0,1,0,13,108,10,0,1002,0,0,0,600,37,0,0.21,0.45
Zano#6913,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Carried#2643,3104,5428,1300,3,0,0.2,7,3489,9,0,16,9,0,3,1,1,0,0,0,4057,2,1,1,0,0,0,8,156,5,0,869,0,0,0,600,15,0,0.3,0.39
Lisnubbz#1109,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Greeny#11488,2526,9080,1585,7,0,0.14,10,10936,14,0,26,11,0,7,2,2,0,0,0,7486,6,4,0,2,0,0,12,100,5,0,1956,0,0,0,1080,0,0,0.3,0
Tobeg#2883,3811,1014,0,0,0,0.07,1,961,4,0,3,1,0,1,0,0,0,0,0,1014,1,1,0,0,0,0,0,14,0,0,197,0,1,0,120,0,0,0.17,0
Namish#1567,2343,2296,225,1,0,0,0,2137,2,0,11,6,0,2,0,0,0,0,0,2071,0,0,0,0,0,0,7,49,1,0,889,0,0,0,240,35,0,0.23,1.0
SadMachine#11689,698,1311,82,1,0,0,0,4142,10,0,6,5,0,0,1,1,0,0,0,1120,2,1,0,1,0,0,2,9,0,0,205,0,0,0,300,0,0,0.37,0.22
Bnetplayer#145950,2775,3581,150,1,0,0.26,8,1166,3,0,15,9,0,8,0,1,0,1,0,3428,3,2,1,0,0,0,3,19,2,0,449,0,0,0,480,0,0,0.22,1.0
latom#2111,2495,7147,1353,6,0,0.12,5,6904,14,0,24,21,0,7,0,2,0,1,0,5768,3,2,1,0,0,0,12,117,9,0,1352,0,1,0,960,0,0,0.23,0.76
Rebeller#2812,2785,38550,0,32,0,0.21,67,26629,36,0,101,86,0,46,3,4,0,1,0,0,10,3,3,4,4,3,39,337,0,0,4652,0,17,0,3180,552,7,0.39,0.2
Littlechibi#6321,2781,970,386,0,0,0.33,2,1782,2,0,1,1,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,8,0,0,54,0,0,0,60,0,0,0.26,0
CosmicNova#11721,2327,225,75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,150,0,0,0,0,1,0,0,0,0,1,25,0,1,0,16,0,0,0.5,1.0
PurpleHaze#11726,1800,1347,0,0,0,0.33,3,927,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,447,0,0,0,180,0,0,0.4,0
Hirtz#1163,2254,1690,0,1,0,0.5,2,1119,5,0,7,12,0,2,1,1,0,0,0,0,2,2,0,0,0,0,3,32,0,0,253,0,0,0,360,0,0,0.17,0.0
flo0fy#2906,1942,1215,0,0,0,0.14,2,703,2,0,4,3,0,3,0,0,0,0,0,1214,0,0,0,0,0,0,2,2,0,0,231,0,1,0,60,0,0,0.48,0
DaJeroen#2317,2302,261,0,0,0,0.5,1,692,1,0,0,0,0,0,0,0,0,0,0,261,1,0,0,0,0,0,0,0,0,0,220,0,0,0,60,0,0,0.11,0
N4vaze#2486,3034,11039,3644,8,0,0.2,14,7041,10,0,28,13,0,11,1,1,0,0,0,7390,3,1,2,0,0,0,16,135,8,0,1039,0,5,0,840,89,0,0.29,0
Waska#11891,2599,1291,456,0,0,0,0,3891,6,0,0,2,0,0,0,0,0,0,0,833,1,0,0,0,0,0,0,23,0,0,503,0,0,0,180,0,0,0.47,0.01
NotYourGF#1696,2238,426,150,0,0,0,0,1071,2,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,9,0,0,144,0,0,0,60,0,0,0.12,0
ZipherDowns#1940,3413,14211,2751,4,0,0.12,14,11886,20,0,30,14,0,10,0,1,0,1,0,11276,3,1,1,1,1,0,22,173,8,0,1524,0,0,0,1140,130,0,0.32,0.64
Rootlf#2612,2249,118,0,0,0,0,0,520,2,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,300,0,0,0,60,0,0,0.25,0
XseTioN#2552,2009,104,0,0,0,0,0,89,1,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,1,7,0,0,150,0,0,0,43,0,0,0.5,0
Equinox#11645,2530,11115,2151,5,0,0.2,18,10904,13,0,26,14,0,15,1,1,1,0,0,8754,4,2,1,1,2,0,6,100,5,0,1896,0,3,0,1020,64,8,0.29,0
RoguePancake#11437,4090,10181,2898,7,0,0.17,12,4802,14,0,37,16,0,20,1,2,0,0,0,7174,3,1,1,1,3,0,14,96,8,0,986,0,2,0,960,87,0,0.22,0.23
Sno#11295,2192,35528,5844,27,1,0.1,23,37900,59,0,101,109,0,25,3,5,0,2,0,29419,16,8,6,3,3,3,55,633,42,1,5466,0,2,0,3600,511,2,0.33,0.4
Silverdragon#1152,2607,374,136,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,239,0,0,0,0,0,0,1,4,1,0,133,0,0,0,30,0,0,1.0,1.0
Forloftol#2204,1595,12643,0,10,2,0.25,18,21618,24,0,44,50,0,16,2,3,0,1,0,0,8,2,4,2,0,0,22,343,0,0,2692,0,3,0,1800,364,17,0.5,0.33
Jorren#21798,2869,60,0,0,0,0,0,1603,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,7,0,0,36,0,0,0,29,0,0,0,0
FLOw3R#3575,2589,5925,1084,2,0,0.17,9,7959,6,0,15,5,0,9,0,1,0,0,0,4836,2,1,1,0,2,0,4,33,1,0,601,0,2,0,540,18,0,0.25,0.4
DPSMercy#21269,3757,805,150,0,0,0.2,1,893,1,0,7,1,0,3,0,0,0,0,0,655,1,0,0,0,0,0,5,33,1,1,311,0,0,0,120,0,0,0.13,0.95
Dreadnawt#21894,3000,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
RelaX#31262,2885,2979,842,3,0,0.29,5,3955,8,0,9,6,0,5,1,1,0,0,0,1988,4,3,1,0,0,0,0,1,2,0,195,0,2,0,600,0,0,0.27,0.35
WicK3D1337#2490,2422,1504,0,0,0,0.05,1,1556,2,0,2,0,0,1,0,0,0,0,0,1504,1,0,0,0,0,0,1,7,0,0,267,0,0,0,120,0,0,0.32,0
Devildogg#21842,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Horie#11830,2766,4138,945,3,0,0.16,6,670,1,0,9,3,0,3,0,0,0,0,0,3190,0,0,0,0,0,0,1,4,3,0,156,0,0,0,180,0,0,0.36,0
Nickned#2734,1615,829,0,0,0,0,0,1293,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,249,0,0,0,60,0,0,0.31,0
EFFECT#31978,2235,3777,841,5,0,0.24,7,3490,7,0,16,5,0,4,1,1,0,0,0,2850,2,1,0,0,0,1,4,49,1,0,255,0,1,0,480,0,0,0.42,0.38
shancius#2724,2040,70375,622,34,3,0.11,74,35444,67,0,190,125,0,72,7,11,0,4,0,3929,24,8,8,9,3,2,72,507,57,0,7494,0,15,0,3600,536,14,0.39,0.38
LazyTitan#117127,1543,225,0,0,0,0,0,609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,130,0,0,0,52,0,0,0.3,0
Rageromer#1707,3097,4657,1296,2,0,0.2,6,4057,5,0,10,8,0,2,0,0,0,0,0,3356,1,0,0,0,0,0,7,64,1,0,699,0,1,0,300,0,0,0.35,0
Revenant#11851,1769,8322,0,15,1,0.1,6,11646,10,0,27,26,0,5,1,1,0,0,0,0,4,1,1,1,0,2,17,105,0,0,992,0,0,0,780,261,0,0.38,0
Kanade#1958,1964,520,75,0,0,0.75,3,249,2,0,1,1,0,1,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,76,0,0,0,60,0,0,0.66,0
DimSimZ#1482,2430,10559,2689,5,0,0.14,12,6192,16,0,37,17,0,13,0,1,0,1,0,7592,3,2,0,1,2,0,15,133,9,0,1887,0,0,0,1080,56,0,0.23,0.94
Coyote#2681,2990,455,0,0,0,0,0,385,2,0,3,3,0,1,0,0,0,0,0,455,0,0,0,0,0,0,2,8,1,0,131,0,0,0,60,0,0,0.25,0.54
Praxx#2278,2693,1349,589,0,0,0.12,1,1016,2,0,3,3,0,0,0,0,0,0,0,760,1,0,0,0,0,0,1,5,0,0,150,0,0,0,60,0,0,0.61,0
solardragon#11587,2652,20648,3832,13,0,0.21,23,32814,35,0,68,58,0,19,3,3,0,0,0,16686,9,5,1,3,0,2,33,490,20,0,3570,0,3,0,2280,108,7,0.27,0
iPirateVirus#1164,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NeMeSiS#14794,3298,3977,1352,2,0,0.1,3,1483,3,0,7,4,0,1,1,1,0,0,0,2625,2,1,0,0,0,0,4,10,1,0,588,0,0,0,300,0,0,0.33,0
Fliszt88#1429,2626,5573,2042,6,0,0.17,3,2353,8,0,23,12,0,6,0,1,0,0,0,3456,2,1,0,1,0,1,10,62,5,0,758,0,0,0,540,0,0,0.25,0.42
Fancyman075#1224,2252,777,304,0,0,0,0,1025,2,0,1,1,0,0,0,0,0,0,0,473,0,0,0,0,0,0,1,9,1,0,136,0,0,0,60,0,0,0.33,0
FeudalOrca#1823,2395,20583,4094,9,2,0.14,21,24026,26,0,50,49,0,16,4,4,0,0,0,16240,11,4,1,6,0,1,21,227,11,0,5020,0,3,0,2040,131,0,0.29,0
rhodesy228#1457,2765,31342,6338,15,1,0.22,55,18805,24,0,77,48,0,32,1,3,0,2,0,24215,9,3,2,3,1,0,36,378,26,0,3277,0,5,0,2220,197,3,0.37,0.73
KAI#21608,2257,233,0,0,0,0,0,584,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0.5,0
schellekaas#2433,1543,395,0,0,0,0.33,1,598,1,0,0,2,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,300,0,0,0,60,0,0,1.0,0
Chi#12554,2723,1157,153,0,0,0.07,1,512,0,0,8,3,0,2,0,0,0,0,0,1003,1,0,0,0,0,0,5,24,2,1,198,0,0,0,120,0,0,0.26,1.0
Tawa#21710,66,103328,0,73,1,0.21,161,110877,146,0,338,270,0,132,0,14,0,10,0,0,36,15,8,13,1,2,122,1110,0,0,17663,0,34,0,10800,314,0,0.39,0.72
Bartholo#1604,1645,98873,2233,78,7,0.22,133,82460,105,0,370,327,0,136,5,16,1,10,0,12977,40,15,12,13,1,5,132,842,117,0,11768,1,42,0,7200,1520,13,0.4,0.64
wonkawonka#1547,2825,249,138,0,0,0,0,380,1,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,10,0,0,46,0,0,0,41,0,0,0.2,0
PangoWin#11386,3349,330,80,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,1,0,0,12,0,0,0,60,0,0,0.11,0.68
Jordan#23834,2400,2939,0,3,0,0.08,2,1933,6,0,7,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,27,0,0,491,0,0,0,240,21,0,0.5,0.48
astrogrey#1879,2815,5302,2304,6,0,0.31,7,3768,3,0,14,8,0,2,0,1,0,1,0,2874,3,1,1,1,0,0,9,35,4,0,833,0,1,0,360,0,0,0.23,1.0
Kai#21951,2574,5059,762,3,0,0.27,8,5634,8,0,11,14,0,5,1,1,0,0,0,4197,2,1,1,1,0,0,5,76,5,0,1445,0,2,0,540,52,0,0.32,0
