battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,damage_blocked,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,players_teleported,primary_fire_accuracy,quick_melee_accuracy,sentry_turret_kills,shield_generator_uptime,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,teleporter_uptime,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Reven#1599,3024,16582,4710,0,0,0,4858,9,0,28,0,8,1,1,0,1,0,11837,4,2,1,1,0,0,5,22,0,18,1,0,7,49,0,4,0,355,840,0,0,0,0.42
Agroa#2405,2740,1695,125,0,0,0,232,3,0,3,0,2,0,0,0,0,0,1570,1,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,120,0,0,0,0
niio#21508,3853,2529,601,0,0,0,94,3,0,4,0,1,0,0,0,0,0,1928,0,0,0,0,0,0,0,7,0,2,0,0,2,0,0,0,0,59,180,0,0,0,1.0
DayNightHour#2883,1734,4060,780,0,0,0,3247,6,0,10,0,2,1,1,0,0,0,2751,3,1,1,1,0,0,7,32,0,3,0,0,7,0,0,0,0,33,420,0,0,0,0.2
Happyfeet#122661,3208,33040,4847,0,0,0,8015,34,0,73,0,36,1,3,0,2,0,27987,10,3,2,5,0,0,17,79,0,5,1,0,40,817,0,3,0,14,2040,102,0,0,0.66
wshbr#2916,1966,2525,354,0,0,0,106,0,0,7,0,1,0,1,0,1,0,2170,1,1,0,0,0,0,3,5,0,3,1,0,6,0,0,0,0,146,240,0,0,0,1.0
RICEHARD#1905,2648,15471,3466,0,0,0,6019,21,0,20,0,10,1,2,0,1,0,11776,5,2,1,2,0,0,5,36,0,6,1,0,7,404,0,4,0,31,1140,29,4,0,0.53
Raccoon#11803,2732,132,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,132,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1.0
PrinceKael#1116,3531,11385,2009,1,0,0,2176,8,0,36,0,16,0,2,0,2,0,9375,6,3,2,1,0,0,10,29,0,20,1,0,23,0,0,7,0,344,780,48,0,0,1.0
Alucard#15970,2502,62418,6200,2,0,0,12218,51,0,179,0,99,2,6,1,3,0,55528,15,7,2,5,0,2,69,200,0,47,1,0,78,659,0,22,1,1228,3600,747,2,0,0.6
ScottPilgrim#2792,3015,622,0,0,0,0,265,1,0,1,0,1,0,0,0,0,0,622,1,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0
Manojlo#2239,2018,11045,0,0,0,0,5201,12,0,25,0,6,1,1,0,0,0,0,3,1,2,1,0,0,9,37,0,23,0,0,11,0,0,2,0,317,780,100,0,0,0.36
Momario#1746,1967,15282,2201,0,0,0,5552,21,0,38,0,16,1,1,0,1,0,12757,3,2,0,0,0,0,15,50,0,8,1,0,19,54,0,1,0,66,1200,68,0,0,0.54
Toxicman#11796,2719,2651,482,0,0,0,1735,6,0,8,0,4,0,1,0,1,0,2163,2,2,0,0,0,0,3,21,0,6,0,0,6,0,0,0,0,85,420,0,5,0,1.0
Randyotter#2627,2312,10446,3231,0,0,0,4830,33,0,16,0,5,6,6,0,0,0,7020,3,1,0,1,0,0,6,58,0,30,0,0,6,0,0,2,0,370,2460,0,0,0,0.04
ReCLUeZ#1547,2874,25356,0,1,0,0,4238,17,0,72,0,26,1,3,0,2,0,0,9,2,1,6,0,0,24,51,0,34,0,0,37,0,0,4,0,516,1980,20,0,0,0.57
Illushionzz#1372,3211,410,38,0,0,0,0,1,0,2,0,1,0,0,0,0,0,372,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,35,0,0,0,0
LazyTitan#215890,2138,2513,0,0,0,0,921,3,0,7,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,23,0,3,0,0,3,0,0,0,0,60,300,0,2,0,0
binch#11264,2415,3794,898,0,0,0,423,4,0,10,0,3,0,1,0,1,0,2896,1,0,0,1,0,0,3,9,0,1,1,0,5,0,0,0,0,19,300,0,0,0,0.67
Wolf#18793,2731,2103,199,0,0,0,333,4,0,7,0,2,0,0,0,0,0,1904,0,0,0,0,0,0,4,3,0,2,1,0,6,0,0,0,0,80,240,0,0,0,0
PrincessPuma#2568,2317,2917,381,0,0,0,1262,8,0,9,0,3,0,1,0,0,0,2537,2,0,1,0,0,0,6,12,0,6,0,0,3,66,0,0,0,60,420,0,0,0,0.54
Tge#1364,2488,3095,403,0,0,0,612,3,0,16,0,3,0,0,0,0,0,2372,0,0,0,0,0,0,2,1,0,4,0,0,11,0,0,1,0,43,180,120,0,0,1.0
DePumkin#2738,2212,4492,963,0,0,0,440,2,0,15,0,7,0,1,0,1,0,3393,3,1,1,2,0,0,0,0,0,2,1,0,8,0,0,1,0,183,240,0,0,0,1.0
Hunterfrayy#1616,2411,3171,138,1,0,0,588,1,0,16,0,10,0,1,0,1,0,3032,3,0,1,2,0,0,11,28,0,1,0,0,9,0,0,2,0,89,240,29,0,0,1.0
GhostDragonX#11109,2318,13168,3671,0,0,0,5150,8,0,39,0,21,0,1,0,0,0,9466,2,1,1,1,0,0,18,33,0,10,1,0,23,305,0,1,0,247,780,78,0,0,0.49
Ziyatta#1363,2453,2298,30,0,0,0,310,1,0,13,0,6,0,0,0,0,0,2057,1,0,0,0,0,1,10,97,0,0,1,0,10,55,0,1,0,0,180,0,0,0,1.0
Slumpen#2511,2792,1830,205,0,0,0,676,3,0,4,0,1,0,0,0,0,0,1626,1,0,0,0,0,0,3,11,0,6,1,0,4,0,0,0,0,26,120,0,0,0,0
TheRealDust#2551,1897,4438,402,0,0,0,916,9,0,9,0,5,1,1,0,0,0,3914,0,0,0,0,0,0,1,6,0,8,1,0,4,0,0,5,0,112,540,0,0,0,0.31
AIMGOD#1855,3385,941,260,0,0,0,0,2,0,1,0,1,0,0,0,0,0,681,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
Wvinter#1978,2847,12025,1701,1,0,0,2301,9,0,48,0,10,1,2,0,2,0,10273,6,2,1,2,0,1,19,34,0,13,0,0,32,0,0,1,0,310,1080,62,0,0,0.73
doctorkush#11275,3574,437,0,0,0,0,203,1,0,1,0,1,0,0,0,0,0,437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Parsley#21842,2863,59196,8352,5,0,0,22426,62,0,190,0,87,4,8,0,4,0,50315,18,7,4,7,0,1,69,172,0,54,1,0,123,974,0,9,0,987,3600,482,0,0,0.48
Lit#21714,3170,9446,2580,0,0,0,2811,10,0,17,0,6,1,1,0,1,0,6865,3,2,0,1,0,0,6,26,0,12,1,0,11,53,0,0,0,165,660,0,1,0,0.47
ramon#22267,2595,12635,2832,0,0,0,5446,12,0,25,0,9,1,1,0,0,0,9801,3,1,1,2,0,0,5,44,0,13,1,0,16,234,0,2,0,237,900,25,0,0,0
DaOrgest#1827,2134,675,30,0,0,0,0,1,0,2,0,1,0,0,0,0,0,645,1,0,0,1,0,0,2,10,0,0,0,0,1,0,0,0,0,0,53,0,0,0,0
BlondeGetCrz#2194,3200,5466,657,0,0,0,3241,15,0,5,0,2,1,1,0,0,0,4598,0,0,0,0,0,0,1,7,0,4,1,0,1,0,0,1,0,56,660,0,0,0,0
BMxDarconer#2381,2747,16909,3075,0,0,0,7832,12,0,60,0,29,1,2,0,1,0,13824,5,1,2,2,0,0,20,45,0,13,1,0,37,260,0,8,0,266,1440,103,2,0,0.61
JimmyRussell#1271,2572,2732,301,0,0,0,916,6,0,2,0,0,0,0,0,0,0,2432,0,0,0,0,0,0,0,16,0,6,0,0,1,0,0,0,0,43,300,0,0,0,0
iStrykr#1785,3016,1774,261,0,0,0,15,3,0,9,0,2,0,0,0,0,0,1513,0,0,0,0,0,1,6,9,0,0,1,0,8,0,0,0,0,0,120,4,0,0,0
CharlieMadaB#1310,1358,2773,208,0,0,0,1557,3,0,12,0,3,0,1,0,1,0,2565,1,0,0,1,0,0,3,8,0,5,1,0,5,0,0,0,0,130,300,0,0,0,1.0
ShadowStrike#1895,1546,4906,373,0,0,0,1290,7,0,14,0,9,1,1,0,0,0,4406,2,0,1,1,0,0,6,35,0,0,1,0,5,172,0,4,0,0,300,110,0,0,0
Akaomi#11337,2598,26357,4712,0,0,0,5610,19,0,50,0,19,2,3,0,1,0,21203,7,2,2,3,0,0,20,88,0,21,1,0,20,188,0,2,0,417,1500,188,1,0,0.3
THEXX#2777,2548,58090,8094,3,0,0,18193,60,0,149,0,70,3,7,0,4,0,49561,14,5,3,5,0,3,43,111,0,101,1,0,82,156,0,32,0,1292,3600,377,1,0,0.59
sungmunhei#1462,2816,8215,2548,0,0,0,2465,6,0,19,0,8,0,1,0,1,0,5567,4,2,0,2,0,0,8,52,0,7,0,0,7,103,0,2,0,164,540,4,0,0,0.54
o5r#1717,3703,2396,0,0,0,0,290,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,24,60,0,0,0,0.75
Yemenmohi#2176,2843,2659,925,0,0,0,686,3,0,9,0,5,0,0,0,0,0,1735,2,1,0,0,0,0,5,6,0,0,1,0,9,0,0,1,0,16,180,0,0,0,0
Tetsuuo#2732,2931,31204,8763,0,0,0,11070,21,0,69,0,26,1,4,0,3,0,22389,7,1,2,3,0,1,20,68,0,4,1,0,43,698,0,5,0,326,2100,93,0,0,0.86
ShelbyZ#1650,2014,24422,5839,3,0,0,3479,29,0,82,0,36,0,4,0,4,0,18229,11,5,1,5,0,0,42,182,0,13,1,0,45,445,0,3,0,305,1860,313,0,0,0.97
winkkyy#2875,2581,4472,1711,0,0,0,834,3,0,4,0,3,0,0,0,0,0,2760,1,0,0,1,0,0,0,6,0,1,1,0,0,0,0,1,0,55,120,0,0,0,1.0
SAiLyM#1837,2005,320345,75023,9,0,0,154293,382,0,687,0,243,15,35,1,19,0,242104,85,35,21,29,0,7,369,2037,0,292,1,0,443,697,0,59,1,5832,21600,1517,14,0,0.56
Crashstingry#1944,2540,136,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Jeckal#2354,2370,10665,2239,0,0,0,5931,10,0,41,0,11,0,2,0,1,0,8241,3,0,1,1,0,0,11,26,0,14,0,0,12,0,0,0,0,508,1200,50,0,0,0.96
Holy#1376,2088,1650,0,0,0,0,620,2,0,6,0,4,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,4,0,0,6,0,0,0,0,150,180,20,0,0,1.0
DarkRider#2254,2006,3722,796,0,0,0,1881,5,0,11,0,2,0,0,0,0,0,2924,1,0,0,0,0,0,6,23,0,2,1,0,7,0,0,0,0,42,240,0,0,0,1.0
Metsik#1836,1677,12773,2512,1,0,0,5261,17,0,31,0,14,1,2,0,1,0,9988,4,3,0,1,0,0,9,88,0,11,1,0,16,290,0,3,0,167,1080,0,2,0,0.66
Shiyo#1636,2736,1964,541,0,0,0,472,3,0,1,0,1,0,0,0,0,0,1423,1,0,0,0,0,0,1,5,0,6,1,0,1,0,0,0,0,40,120,0,0,0,0
GaryNash#1366,1894,9597,928,0,0,0,1805,13,0,27,0,9,1,2,1,0,0,8509,4,3,1,1,0,0,17,108,0,11,0,0,17,0,0,1,0,223,1020,66,0,0,0.37
Despin#2135,2525,1031,334,0,0,0,38,2,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0
Josh#16490,4175,5376,1030,0,0,0,1808,7,0,14,0,5,0,1,0,1,0,4346,2,1,0,1,0,0,0,4,0,5,1,0,12,146,0,0,0,59,420,0,0,0,0.82
Bilibili#11247,3025,303,30,0,0,0,70,1,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
Babaji#1155,2273,1555,533,0,0,0,145,2,0,3,0,2,0,0,0,0,0,1022,1,0,0,0,0,0,3,11,0,3,0,0,1,0,0,0,0,98,180,0,0,0,0
Bastion#21936,2058,10962,1082,0,0,0,4281,7,0,36,0,20,0,1,0,1,0,9795,3,2,0,1,0,0,14,51,0,11,1,0,12,0,0,1,0,259,720,112,0,0,1.0
SubmarineMan#1469,1578,5271,168,0,0,0,1248,10,0,21,0,11,0,1,0,1,0,4925,2,2,0,0,0,0,12,84,0,0,1,0,8,251,0,4,0,0,660,117,0,0,0.95
HailStone#1417,1980,11803,2126,0,0,0,4901,10,0,41,0,18,0,2,0,2,0,9471,3,2,0,1,0,0,18,45,0,14,0,0,19,177,0,5,0,367,1140,91,0,0,0.91
Anaerob#21290,2506,11711,2749,0,0,0,7849,16,0,32,0,14,1,2,0,1,0,8613,4,2,1,1,0,0,18,54,0,18,0,0,25,4,0,5,0,307,1020,34,0,0,0.47
toupix#2856,1346,3005,0,0,0,0,1604,9,0,9,0,5,0,1,0,1,0,0,1,1,0,0,0,0,1,9,0,1,0,0,5,0,0,0,0,44,540,0,0,0,0.75
Fa1con#4182,1320,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
zaptobond#2389,1726,41504,5137,3,0,0,20359,50,0,173,0,72,3,7,1,3,0,36130,20,8,4,9,0,3,87,258,0,66,0,0,107,141,0,17,0,1392,3600,383,0,0,0.56
CaptainPat#11785,2377,453,0,0,0,0,334,1,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,60,0,0,0,1.0
SpicyHanzo#1577,2505,9542,0,0,0,0,3005,13,0,22,0,9,1,1,0,0,0,0,4,1,1,1,0,0,6,35,0,19,0,0,7,0,0,5,0,195,780,25,0,0,0.29
Dekonado#1569,2238,9196,2029,0,0,0,3344,13,0,35,0,11,0,1,0,1,0,7167,3,1,1,0,0,0,16,32,0,11,1,0,22,0,0,6,0,151,840,117,0,0,0.67
LuckyTiger#6971,1445,33004,6736,2,0,0,25643,36,0,95,0,34,2,6,1,3,0,26022,15,6,2,7,0,0,50,177,0,39,1,0,61,599,0,7,0,678,3420,90,0,0,0.66
Mannos#21257,2724,1633,526,0,0,0,152,3,0,1,0,1,0,0,0,0,0,1108,0,0,0,0,0,0,1,10,0,0,1,0,1,0,0,0,0,0,120,0,0,0,0
Monox#2622,1717,6564,1232,0,0,0,931,5,0,19,0,10,1,1,0,0,0,5267,2,1,1,1,0,0,12,76,0,6,1,0,8,0,0,2,0,73,420,70,0,0,0.27
Kirai#21184,2723,21985,3830,0,0,0,4999,17,0,47,0,21,1,3,0,2,0,18154,7,4,2,1,0,0,13,58,0,19,1,0,22,0,0,5,0,311,1620,0,0,0,0.74
Sevenfan#2320,1827,7349,15,0,0,0,4044,11,0,21,0,16,0,1,0,1,0,7288,2,2,0,1,0,0,6,40,0,7,1,0,0,0,0,2,0,292,600,138,0,0,1.0
AvenLee#11617,927,5892,371,0,0,0,3844,6,0,20,0,6,1,1,0,0,0,5506,3,1,1,1,0,0,9,57,0,0,0,0,14,215,0,1,0,0,540,21,0,0,0.38
Greedy#21471,2279,1370,224,0,0,0,53,2,0,3,0,2,1,1,0,0,0,1146,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,10,60,0,0,0,0
Fenix#11574,2028,612,221,0,0,0,24,1,0,1,0,0,0,0,0,0,0,390,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0
TheLAW#12991,2301,15338,3078,1,0,0,7320,9,0,44,0,17,0,2,0,2,0,11854,6,2,2,2,0,0,24,74,0,21,1,0,30,0,0,6,0,454,1140,116,0,0,0.89
Tuffeli#2819,2393,9140,1263,0,0,0,2562,17,0,24,0,9,1,1,0,1,0,7878,1,1,0,0,0,0,6,27,0,10,1,0,13,58,0,5,0,234,960,0,0,0,0.45
Lund#1992,2635,3834,332,0,0,0,475,4,0,10,0,2,0,0,0,0,0,3289,0,0,0,0,0,0,5,20,0,3,1,0,10,0,0,0,0,80,240,20,0,0,0
Tyrius#2884,2274,38,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0
PolunaTissl#2655,2605,2210,586,0,0,0,70,2,0,3,0,1,0,0,0,0,0,1624,1,0,0,0,0,0,0,1,0,0,1,0,2,96,0,0,0,0,120,0,0,0,0
Christoph#1435,2434,94087,16673,1,0,0,29749,86,0,214,0,108,3,12,1,8,0,76758,30,10,7,14,0,3,92,429,0,111,1,0,100,1780,0,20,0,1377,7200,473,0,0,0.7
DJoTa#2983,2012,24492,0,0,0,0,6414,26,0,66,0,40,2,3,0,1,0,0,7,2,2,3,0,0,24,104,0,26,0,0,34,0,0,10,0,536,1860,409,0,0,0.35
PlzDontDaddy#2659,3031,3204,415,0,0,0,2134,3,0,11,0,3,0,0,0,0,0,2788,1,0,0,1,0,0,6,8,0,3,1,0,9,0,0,0,0,124,240,10,0,0,1.0
feruskas#1265,2395,406,125,0,0,0,92,1,0,1,0,0,0,0,0,0,0,275,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0
Zor#1710,2214,1944,0,0,0,0,606,3,0,4,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,38,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
AlphaTSG#2376,1822,12015,2542,1,0,0,5551,15,0,31,0,15,1,1,0,0,0,9173,2,2,0,0,0,1,10,23,0,12,1,0,15,15,0,8,0,346,900,36,0,0,0.23
Vladirmov#1959,1739,278,60,0,0,0,86,1,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
hihowareyou#11896,1147,11671,0,1,0,0,5251,9,0,47,0,30,0,2,0,2,0,0,4,2,1,2,0,1,23,114,0,14,0,0,14,0,0,8,0,262,1200,274,0,0,0.97
Crow#22209,1516,4144,0,1,0,0,908,3,0,15,0,9,0,1,0,0,0,0,3,1,1,0,0,0,7,18,0,10,0,0,8,0,0,4,0,157,360,64,0,0,1.0
SherShow#2140,2575,477,260,0,0,0,156,0,0,2,0,1,0,0,0,0,0,216,0,0,0,0,0,0,2,6,0,0,1,0,2,0,0,0,0,0,60,0,0,0,1.0
Frost#14307,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Novaprospect#1310,2762,5024,99,0,0,0,517,6,0,13,0,9,0,0,0,0,0,4899,1,0,0,0,1,0,3,22,0,0,0,0,5,0,0,3,0,7,300,97,0,0,1.0
DelixEater#1666,2196,740,0,0,0,0,30,1,0,2,0,1,0,0,0,0,0,740,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0
legend#13810,1709,215,0,0,0,0,532,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Model#1955,3810,371,125,0,0,0,24,1,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,0
NemeSis#14610,1891,2810,504,0,0,0,3413,4,0,7,0,2,0,0,0,0,0,2306,1,1,0,0,0,0,1,3,0,2,0,0,5,0,0,1,0,21,300,0,0,0,0
Dee#12603,2762,561,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,561,2,1,0,1,0,0,0,0,0,0,0,0,1,59,0,0,0,0,180,0,0,0,1.0
FlashWhisky#21311,1886,4073,1306,0,0,0,1079,5,0,7,0,3,0,0,0,0,0,2766,1,0,0,1,0,0,6,17,0,12,0,0,6,0,0,0,0,82,300,18,0,0,0.79
Vinto#1286,2118,10230,2249,0,0,0,2070,13,0,25,0,9,1,1,0,0,0,7981,3,2,0,0,0,1,11,14,0,5,1,0,16,219,0,2,0,84,720,27,0,0,0.19
Bean327#2468,2617,3378,905,0,0,0,286,1,0,8,0,2,0,0,0,0,0,2473,1,0,1,0,0,0,2,5,0,2,1,0,4,0,0,0,0,21,120,0,0,0,0
Papouse#1148,2912,59084,12613,0,0,0,8088,46,0,136,0,53,3,7,0,5,0,45703,19,8,2,9,0,1,37,99,0,60,1,0,73,239,0,10,0,1518,3600,162,0,0,0.62
DracoValius#2155,2280,7915,877,1,0,0,3397,3,0,34,0,15,0,1,0,1,0,6867,1,0,1,0,0,0,13,22,0,5,1,0,22,271,0,4,0,111,720,5,0,0,1.0
Ravelynn#1333,617,33778,0,0,0,0,18698,57,0,102,0,35,4,6,1,1,0,0,16,5,5,5,0,0,70,424,0,21,0,0,56,0,0,8,0,268,3600,189,7,0,0.13
fartingpine#1593,2056,138777,29370,6,0,0,59279,94,0,334,0,110,3,14,1,10,0,108536,33,11,10,11,0,5,87,265,0,129,1,0,218,1182,0,16,0,3406,7200,519,0,0,0.77
Akatsuki#12127,2837,1411,250,0,0,0,126,1,0,1,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0
Lockley#2901,1498,42273,5496,6,0,0,29172,41,0,162,0,46,2,6,0,4,0,36291,16,6,5,5,0,5,104,282,0,38,0,0,128,1073,0,3,0,817,3600,367,0,0,0.72
Ayon#1437,2027,51824,11354,1,0,0,10532,39,0,111,0,48,2,5,1,1,0,39878,15,4,2,9,0,0,27,117,0,82,1,0,60,24,0,10,0,1133,3000,627,0,0,0.38
raptor#12352,1608,3529,746,0,0,0,1760,3,0,10,0,5,0,1,0,1,0,2753,2,0,1,1,0,0,5,8,0,1,1,0,3,0,0,2,0,134,360,5,0,0,0.83
izLunar#1960,2072,2287,327,0,0,0,2643,4,0,2,0,1,0,0,0,0,0,1960,1,0,1,0,0,0,0,4,0,3,0,0,1,0,0,1,0,57,120,0,0,0,0
Sm0KeY#2545,1768,3158,423,0,0,0,924,6,0,7,0,4,0,1,0,0,0,2731,1,1,0,1,0,0,2,22,0,0,1,0,1,98,0,1,0,0,240,0,0,0,0.11
M3m3LordXD42#1108,2204,759,198,0,0,0,197,3,0,1,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,120,0,0,0,0
Kash#12694,2389,4420,346,0,0,0,2411,10,0,10,0,5,0,1,0,0,0,4063,1,0,0,0,0,0,1,16,0,2,1,0,5,128,0,2,0,44,600,0,0,0,0.58
DonNinja#1679,1575,20491,1681,0,0,0,12422,35,0,81,0,33,1,4,0,3,0,18671,10,3,4,3,0,0,31,112,0,29,1,0,55,0,0,7,0,553,2580,151,0,0,0.76
PiKfunny#1225,2101,3464,1187,0,0,0,377,5,0,7,0,2,1,1,0,0,0,2277,2,1,1,1,0,0,3,22,0,0,0,0,5,0,0,0,0,0,240,0,0,0,0
MushiSushi#11305,2563,9020,2606,0,0,0,2189,14,0,17,0,5,0,1,0,1,0,6394,2,0,1,1,0,0,3,22,0,12,0,1,9,0,0,0,0,193,900,0,3,0,0.77
Safire#2743,2719,41685,0,1,0,0,20600,51,0,112,0,56,3,5,1,1,0,0,13,7,2,4,0,1,37,140,0,36,0,0,65,0,0,18,0,530,3600,444,0,0,0.3
Lexie63#2722,3051,1974,565,0,0,0,2554,4,0,3,0,0,0,0,0,0,0,1409,1,0,0,0,0,0,1,47,0,1,1,0,1,0,0,0,0,13,180,0,0,0,0
Wobbly#11485,2755,16922,3100,1,0,0,3361,12,0,40,0,18,0,3,0,2,0,13773,5,1,1,4,0,1,14,28,0,19,0,0,16,0,0,3,0,331,1200,107,0,0,0.81
Vendetta#23557,2723,17348,2619,0,0,0,3034,11,0,53,0,30,1,3,0,2,0,14663,2,1,0,1,0,0,15,15,0,12,1,0,37,311,0,11,0,224,1440,19,0,0,0.58
SoonSoo#1106,2902,28412,5650,0,0,0,5330,22,0,70,0,22,1,3,0,2,0,22733,8,3,3,2,0,2,18,95,0,34,0,0,35,0,0,1,0,866,1920,24,0,0,0.68
Repier#2902,2499,2579,513,0,0,0,790,2,0,11,0,4,0,0,0,0,0,2066,1,0,0,0,0,0,1,3,0,6,0,0,7,0,0,1,0,83,120,21,0,0,0
MoonBaseNick#1980,2162,246,181,0,0,0,212,2,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Bushido#11941,2808,6933,2054,0,0,0,749,10,0,12,0,3,1,1,0,0,0,4878,2,1,1,0,0,0,4,26,0,12,1,0,6,0,0,0,0,124,480,0,0,0,0
KantProp#1708,2513,2091,1045,0,0,0,523,4,0,1,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,1,7,0,0,0,0,0,20,0,0,0,0,180,0,0,0,0
ItsjustAjoke#2674,1671,78960,11169,2,0,0,10458,85,0,239,0,134,3,10,0,6,0,66792,23,10,4,9,0,0,83,304,0,27,1,0,91,2056,0,35,0,605,3600,858,0,0,0.65
Emil#23927,1476,6522,260,0,0,0,2201,8,0,23,0,10,0,1,0,1,0,6261,3,2,1,0,0,0,9,39,0,6,0,0,11,0,0,0,0,51,540,59,0,0,1.0
H4XS#2139,2478,43908,0,2,0,0,10127,37,0,147,0,56,1,6,1,5,0,0,18,4,6,8,0,1,64,253,0,64,0,0,96,0,0,21,0,1263,3360,691,0,0,0.91
R3AP3R#21719,1574,4588,495,0,0,0,647,7,0,14,0,8,0,1,0,0,0,4071,2,1,1,0,0,0,2,14,0,6,1,0,8,0,0,3,0,170,420,0,0,0,0.33
LazyTitan#110988,2530,49558,0,0,0,0,7808,56,0,141,0,77,4,6,1,2,0,0,11,4,2,5,0,0,44,241,0,61,0,0,66,0,0,34,0,742,3600,356,4,0,0.25
NonneTrapue#2257,4102,7746,1985,0,0,0,651,7,0,9,0,4,0,1,0,0,0,5759,1,1,0,0,0,0,1,13,0,7,1,0,6,115,0,1,0,19,420,0,0,0,0.38
F3ARLESS#11719,2952,6186,636,0,0,0,1856,5,0,16,0,5,0,1,0,1,0,1376,1,1,0,0,0,0,5,25,0,7,0,0,9,0,0,0,0,164,360,0,0,0,0.87
Hani#3848,2123,27456,0,0,0,0,16489,32,0,62,0,24,2,2,0,0,0,0,7,2,1,4,0,1,30,147,0,6,0,0,36,0,0,3,0,25,2160,0,0,0,0.17
BOUSTIFAIL#2920,1994,68210,13831,2,0,0,8465,89,0,177,0,78,2,12,0,9,0,53893,32,14,7,10,0,2,49,256,0,85,0,0,108,136,0,16,0,1825,3600,250,0,0,0.79
DaveGusta#1313,2209,3335,492,0,0,0,340,2,0,9,0,3,0,1,0,1,0,2843,2,1,0,1,0,0,4,36,0,6,1,0,4,0,0,2,0,124,240,20,0,0,1.0
Stigma#11874,2728,13723,3241,0,0,0,1694,19,0,22,0,13,2,2,0,0,0,10136,1,1,0,0,0,0,0,50,0,0,0,0,5,0,0,2,0,6,960,0,0,0,0.12
ByTheSystem#2403,3037,235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,1.0
SilverEYE#1999,1579,1606,181,0,0,0,399,3,0,6,0,6,0,0,0,0,0,1248,0,0,0,0,0,0,3,7,0,6,0,0,5,0,0,3,0,95,180,18,1,0,1.0
KiwiArms#1644,1571,8079,1158,1,0,0,1413,10,0,39,0,17,0,2,0,1,0,6796,5,1,3,1,0,1,12,49,0,11,1,0,19,164,0,4,0,253,780,120,0,0,0.79
