battletag,SR,ability_damage_done,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,meteor_strike_kills,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,shields_created,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
DANU#11170,2704,11210.42,20823,1904,0,0,0,42,0,50,0,30,3,3,0,0,0,18886,3,2,1,1,0,6,0,10,147,0,0,0,4200.46,11,0,1980,270,0,0.35,0.13
Volt#11977,3522,4218.77,9681,1791,0,0,0,19,0,29,0,15,1,1,0,0,0,7890,3,1,1,1,1,0,0,8,91,0,0,0,1470,0,0,900,18,0,0.28,0.35
Expression#11512,3758,37.79,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,7,0,0,0.33,0
Jeje#2358,2174,5685.18,10358,1221,0,0,0,12,0,27,0,14,1,1,0,0,0,8880,2,1,1,1,0,2,0,15,128,0,0,0,1860,2,0,840,18,0,0.3,0
FrOsTKnIVEz#2319,2384,3316.27,5131,719,0,0,0,9,0,14,0,7,1,1,0,0,0,4351,1,0,0,0,0,3,0,4,27,0,0,0,1245,1,0,420,61,0,0.16,0.25
glad#2384,2684,380,1230,479,0,0,0,5,0,0,0,0,0,0,0,0,0,751,1,0,1,0,0,0,0,0,0,0,1,0,90,0,0,120,0,0,0.17,0
over#2914,2759,15965,27341,2873,0,0,0,43,0,55,3,34,2,3,0,1,0,24307,10,4,2,4,4,7,0,24,222,0,1,0,5998.34,7,0,2040,141,0,0.32,0.42
Enfeeble#11329,2015,1607.81,3211,733,0,0,0,4,0,7,0,4,0,0,0,0,0,2403,1,0,0,0,0,1,0,2,25,0,0,0,540,0,0,240,0,0,0.31,0.36
Gerzhull#2769,2635,160,729,0,0,0,0,2,0,1,0,1,0,0,0,0,0,248,0,0,0,0,0,0,0,0,8,0,0,0,90,1,0,60,0,2,0.4,0
LiCKiNPUNANi#2843,3524,0,99,0,0,0,0,2,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0.15,0
Ineedhealing#2454,2384,67474.11,124613,21162,1,0,0,131,0,296,9,163,4,13,0,9,0,100986,26,9,5,12,6,39,3,97,898,0,0,0,26232.14,40,1,7200,1206,4,0.18,0.71
TurtleiLy#1159,2782,313.29,313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,39,0,0,0,0
santolini#2594,2652,601.17,1549,539,0,0,0,6,0,2,0,0,0,0,0,0,0,867,1,0,0,0,0,0,0,1,3,0,0,0,240,0,0,180,0,0,0.34,0.68
Apozen#2133,3156,36698.32,64218,4652,1,0,0,113,0,175,8,102,4,10,0,5,0,58122,24,7,7,10,2,20,1,42,354,0,0,0,13483.43,30,0,3600,385,9,0.34,0.51
Rampakslue#1946,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.73
Exxu#2719,4369,904.28,1505,0,0,0,0,5,0,3,0,2,0,0,0,0,0,1483,1,0,0,0,0,0,0,3,15,0,0,0,450,1,0,120,68,0,0.32,1.0
SofreS#2782,3362,13.51,158,0,0,0,0,1,0,1,0,1,0,0,0,0,0,157,0,0,0,0,0,0,0,1,4,0,0,0,30,1,0,26,2,0,0.58,0
Comrad#11260,2111,803.54,1002,11,0,0,0,1,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,13,0,0,0,240,0,0,60,0,0,0.17,0
olaf5000#2103,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Symmetra#11710,1699,546.58,1490,517,0,0,0,6,0,2,0,1,0,0,0,0,0,951,0,0,0,0,0,0,0,1,11,0,0,0,270,0,0,300,0,0,0.25,0
Dael#1971,2656,1910.26,3474,383,0,0,0,8,0,10,0,6,1,1,0,0,0,3090,1,1,0,0,0,1,0,5,72,0,0,0,555,3,0,420,0,0,0.34,0
DtlThunder#2456,2486,386.31,474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,6,0,0,0,90,0,0,38,0,0,0.22,0
MHxGod#1216,2329,2009.15,3719,693,0,0,0,4,0,4,0,2,0,0,0,0,0,3004,0,0,0,0,0,1,0,0,17,0,0,0,824.51,0,0,240,0,0,0.19,1.0
Kesark#1352,2320,85.74,332,0,0,0,0,3,0,1,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0.3,0
NarwhaleGuy#11956,1130,45,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0,0
mykL#1616,3928,6858.32,13127,2068,0,0,0,16,0,24,0,15,1,1,0,0,0,10309,3,1,1,1,2,1,1,10,49,0,0,0,2490,3,0,840,112,0,0.28,0.23
ThatDarnCat#11292,2329,992.98,2112,459,0,0,0,5,0,6,0,4,0,0,0,0,0,1653,1,0,0,0,0,0,0,3,18,0,0,0,300,1,0,300,0,0,0.12,0
MercysLegend#1613,2806,674.76,2116,992,0,0,0,9,0,2,0,2,0,1,0,0,0,1125,1,0,1,0,0,0,0,0,6,0,1,0,330,1,0,360,0,0,0.15,0.57
iPrayToCrom#1305,4018,3685.78,6389,634,0,0,0,11,0,10,0,6,1,1,0,0,0,5754,2,1,1,0,0,2,0,2,31,0,0,0,1455,3,0,540,0,0,0.35,0.18
McCnasty#11204,2672,1685.76,2776,145,0,0,0,10,0,2,0,2,1,1,0,0,0,2485,1,0,0,0,0,0,0,0,27,0,0,0,630,1,0,420,0,2,0.25,0.03
Bichey#1305,2828,4062.64,8073,1062,0,0,0,16,0,11,0,6,1,1,0,0,0,6614,4,1,1,1,0,1,0,3,26,0,0,0,1305,2,0,600,19,0,0.25,0.21
Puuppi#2562,4117,101.89,390,66,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,32,0,0,0.37,0.58
SmiteFX#2224,1772,3418.31,6995,1194,0,0,0,9,0,26,0,12,2,2,0,0,0,5775,1,0,0,0,0,4,0,8,35,0,0,0,1320,6,0,780,0,0,0.29,0.23
AbbliTLM#2481,2395,977.57,1918,62,0,0,0,4,0,6,0,5,0,0,0,0,0,1535,0,0,0,0,0,0,0,3,7,0,0,0,375,0,0,180,0,0,0.28,0
RetroRaptor#11681,2323,414.29,943,292,0,0,0,3,0,0,0,0,0,0,0,0,0,601,1,1,0,0,0,0,0,0,7,0,0,0,150,0,0,60,0,0,0.07,1.0
Grande#1890,2859,1491.94,2732,863,0,0,0,6,0,6,0,4,1,1,0,0,0,1869,1,1,0,0,0,1,0,0,20,0,1,0,540,2,0,300,0,0,0.08,0
GreenNeon#2796,3158,2740.81,6169,1079,0,0,0,15,0,12,0,7,1,1,0,0,0,5024,1,1,0,0,0,1,0,2,26,0,0,0,945,3,0,660,0,0,0.3,0
SnowFlower#11530,2972,16847.91,30525,3735,1,0,0,31,0,70,0,48,1,2,0,1,0,26723,7,3,3,0,0,8,1,30,229,0,0,0,5764.21,8,0,1560,465,0,0.37,0.59
Mecha919#2419,2337,2786.3,5778,1119,0,0,0,7,0,9,0,5,0,0,0,0,0,4658,1,0,0,1,0,2,0,3,74,0,0,0,1125,1,0,420,76,0,0.26,0
Zikri#21271,3591,3231.35,5735,728,0,0,0,6,0,8,0,7,0,1,0,0,0,4727,1,1,0,0,0,3,0,2,23,0,1,0,1195.26,0,0,360,9,0,0.32,1.0
CamaroBRo#21299,3349,100.59,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,25,0,0,0.05,0
Razah#11721,2338,3348.77,4713,484,0,0,0,15,0,7,0,5,1,1,0,0,0,4122,1,0,0,0,0,1,0,0,35,0,0,0,1140,3,0,660,0,1,0.18,0.18
D3ster#2503,2933,2774.18,3784,66,0,0,0,11,0,13,0,9,0,0,0,0,0,3581,1,0,0,0,0,3,0,4,43,0,0,0,945,4,0,480,0,0,0.26,0
Hanzy#11508,2757,5269.67,9597,1672,0,0,0,16,0,19,0,7,1,1,0,0,0,7607,3,1,0,1,0,2,0,5,75,0,1,0,2072.2,1,0,1020,0,0,0.25,0.36
LazyTurtle#118866,1466,1503.89,2893,342,0,0,0,6,0,8,0,5,1,1,0,0,0,2550,1,0,0,0,0,0,0,4,30,0,0,0,735,1,0,300,0,0,0.2,0
Crow#13916,1983,8048.39,21613,4110,0,0,0,52,0,44,1,19,2,4,0,2,0,16560,8,3,3,3,0,4,1,16,334,0,0,0,3375,6,0,2340,24,1,0.2,0.46
Nothing#11278,2275,175.53,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,41,0,0,0.02,0
cook#11985,3341,1899.85,3263,236,0,0,0,4,0,8,0,5,0,0,0,0,0,3027,0,0,0,0,0,1,0,0,18,0,0,0,630,3,0,180,0,0,0.37,0
Kookie#21936,2687,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.25,0
RHINO#12384,1872,10467.33,19228,2973,0,0,0,40,0,34,0,23,2,3,0,1,0,15720,11,4,5,3,0,7,0,16,112,0,0,0,3770.44,7,1,1740,74,16,0.23,0.36
Ace#22543,1936,0,118,85,0,0,0,2,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,60,0,0,0.04,0
Vendetta#2810,2650,20277.25,39544,8225,0,0,0,72,0,82,0,47,2,4,0,2,0,31173,7,3,2,2,1,8,0,26,248,0,1,0,8055,14,0,3120,111,0,0.24,0.43
Kitasha#11136,1317,2038.92,2881,71,0,0,0,8,0,5,0,4,1,1,0,0,0,2730,1,0,0,1,0,1,0,2,23,0,0,0,705,3,0,300,0,0,0.26,0
Asgermus69#2202,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
NotGenji#2452,1968,3106.25,4347,616,0,0,0,4,0,14,0,8,0,0,0,0,0,3731,1,0,0,0,0,3,0,4,9,0,1,0,1020,2,0,240,16,0,0.23,0.99
WhenHAXHiTs#2439,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Sora#13500,3254,2294.02,4171,222,0,0,0,6,0,10,0,6,0,1,0,1,0,3860,1,1,0,0,0,1,0,2,12,0,0,0,690,2,0,360,0,0,0.35,0.92
Tseini#2304,4458,425.56,667,11,0,0,0,1,0,2,0,2,0,0,0,0,0,656,0,0,0,0,0,0,0,2,18,0,0,0,90,0,0,58,0,0,0.15,0.65
stev#22104,3507,21433.35,43667,8574,0,0,0,64,0,82,1,47,3,6,1,2,0,34714,12,4,3,5,0,8,1,33,380,0,0,0,8625,10,0,3420,113,0,0.32,0.44
DrFox#21259,2369,546.37,744,0,0,0,0,3,0,1,0,1,0,0,0,0,0,744,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,0,0,0.27,0.34
hetland#1844,2787,96.43,345,99,0,0,0,2,0,0,0,0,0,0,0,0,0,246,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0.22,0
Barbabonbail#2439,3257,94.43,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,33,0,0,0.25,0
LonsdaleQ#1207,1979,205324.65,334628,40565,2,0,0,593,0,860,16,589,24,40,0,16,0,285826,98,41,25,31,1,94,1,344,2981,0,0,2,72708.73,205,0,28800,2416,43,0.26,0.4
Sora#13459,2373,1799.39,2798,157,0,0,0,5,0,9,0,4,0,0,0,0,0,2600,0,0,0,0,0,1,0,6,49,0,0,0,719.23,0,0,240,19,0,0.33,0.37
Key#2632,1883,10930,23405,5829,0,0,0,28,0,49,0,22,2,2,0,1,0,16699,6,2,2,2,0,6,0,22,220,0,0,0,3755.25,7,0,1860,38,5,0.26,0.23
AsherTheWolf#11291,2910,807.35,1027,0,0,0,0,1,0,4,0,3,0,0,0,0,0,1027,0,0,0,0,0,0,0,1,1,0,0,0,240,0,0,60,0,0,0.17,1.0
GoZu#1263,1871,158.59,247,0,0,0,0,3,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,2,0,0,0,90,0,0,60,0,0,0.08,0
Hypergames#2939,2786,44736.9,72261,7412,0,0,0,123,0,186,4,131,4,9,1,4,0,63420,11,5,2,5,2,25,1,54,420,0,0,0,14739.07,31,0,3600,396,5,0.28,0.48
VeneMorte#2321,2271,14728.5,28381,5716,0,0,0,46,0,57,0,37,2,4,0,2,0,22195,7,3,2,2,0,8,0,28,293,0,1,0,5572.74,8,0,2460,97,0,0.25,0.46
UltraInstnct#1474,3520,46555.63,103574,23225,0,0,0,164,0,216,0,101,9,14,0,5,0,78671,16,8,5,3,1,22,0,82,575,0,0,0,19696.78,20,1,7200,218,8,0.31,0.36
WaffleFries#11596,2897,3001.21,7378,852,0,0,0,11,0,14,2,4,1,1,0,0,0,6526,2,1,1,0,0,2,0,6,53,0,1,0,1140,1,0,720,0,0,0.32,0.42
Cin#1335,2582,19065.87,31218,3727,2,0,0,43,0,95,1,60,1,3,0,2,0,27329,8,2,4,2,1,10,0,34,142,0,0,0,7499.26,20,0,1980,735,2,0.25,0.63
Roseriya#11558,3000,108.49,185,0,0,0,0,3,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,3,0,0,0,60,0,0,60,0,0,0.06,0
DEADEYE#12291,2161,389.23,773,142,0,0,0,2,0,0,0,0,0,0,0,0,0,631,1,0,0,0,0,0,0,0,2,0,0,0,180,0,0,60,0,0,0.16,0.69
f3n1Xx#1165,3029,12957.21,23986,2367,0,0,0,47,0,36,0,16,2,3,0,1,0,21093,8,5,2,2,0,5,0,10,74,0,0,0,5115,6,0,1860,33,0,0.24,0.19
foggy#2335,2026,1224.06,2601,351,0,0,0,7,0,8,0,4,0,0,0,0,0,2250,2,0,0,1,0,1,0,7,20,0,1,0,465,0,0,240,1,0,0.24,0
AltijdProNL#2919,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
EcS#21249,1954,91.43,172,0,0,0,0,2,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,60,0,1,0.13,1.0
ZigZagSmoke#2255,2636,0,135,66,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0.19,0
Rocelot974#2668,2277,97.43,295,0,0,0,0,2,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0.21,0
Zyzz#12428,2362,1324.2,1778,142,0,0,0,4,0,3,0,3,0,0,0,0,0,1636,0,0,0,0,0,2,0,0,0,0,0,0,405,1,0,120,0,0,0.24,0
Victor#1951,3125,264.33,451,0,0,0,0,1,0,1,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,2,0,0,0,120,0,0,28,0,0,0.56,0
BuSyFAlLeN#2179,3505,614.29,1187,55,0,0,0,3,0,5,0,1,0,0,0,0,0,1132,0,0,0,0,0,0,1,0,9,0,0,0,270,1,0,120,0,0,0.5,0.0
Samwise#11599,2698,6003.8,11415,2993,0,0,0,11,0,28,0,21,0,1,0,1,0,8355,3,1,1,1,2,6,1,4,42,0,0,0,2131.05,4,0,840,118,0,0.22,0.57
FancyPants#12357,3859,1111.53,2108,0,0,0,0,1,0,10,0,3,0,0,0,0,0,2108,0,0,0,0,0,1,0,7,25,0,0,0,435,1,0,60,17,0,0.51,1.0
amaylieb#1995,2281,316.31,503,0,0,0,0,2,0,1,0,1,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,60,0,0,0.08,1.0
Joe#2356,2262,61.69,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,35,0,0,0.14,0
Wylot#11465,2707,27368.18,60059,11502,0,0,0,58,0,159,2,91,2,7,1,4,0,47749,13,8,2,3,1,10,0,69,792,0,0,0,11336.2,12,0,3600,187,2,0.29,0.65
demwol#2336,2626,5057.85,9034,1250,0,0,0,15,0,17,0,9,1,1,0,0,0,7668,3,2,0,0,0,1,0,5,109,0,0,0,1890,2,0,840,47,0,0.27,0.43
Simme#2488,2745,840.64,2534,851,0,0,0,6,0,3,0,1,1,1,0,0,0,1684,0,0,0,0,0,1,0,3,9,0,0,0,420,0,0,240,16,0,0.27,0.08
PANDAmic#11793,1968,5997.16,9004,289,1,0,0,15,0,21,0,13,0,1,0,1,0,8577,1,0,1,1,1,3,0,9,104,0,1,0,2100,1,0,840,0,0,0.34,0.97
jessaarons#1424,2342,578.52,1267,0,0,0,0,2,0,3,0,2,0,0,0,0,0,1267,1,0,0,0,1,0,0,2,17,0,1,0,255,1,0,120,0,0,0.21,0
frisby#11268,2278,6250.78,11289,2115,0,0,0,22,0,27,0,13,2,2,0,0,0,9041,3,2,0,2,0,1,0,8,51,0,0,0,2460,6,0,1020,0,0,0.38,0
Meowcy#2827,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
SompLy#2558,2466,15338.4,26422,2651,0,0,0,19,0,61,0,43,2,3,0,1,0,22942,8,3,4,1,0,8,0,15,94,0,0,0,4454.39,16,0,2460,147,0,0.31,0.36
Psyber#11627,3087,1554.16,3444,1093,0,0,0,7,0,6,0,3,1,1,0,0,0,2340,1,0,0,1,0,0,0,2,31,0,0,0,600,0,0,300,0,0,0.18,0
speedydude5#1126,2732,96014.26,170477,17111,9,0,0,172,0,455,1,308,7,16,0,9,0,151649,44,8,24,12,6,57,5,153,1145,0,0,0,37734.34,72,0,10800,1840,2,0.35,0.55
Verboom#1292,2603,2928.59,4723,0,0,0,0,5,0,7,0,3,1,1,0,0,0,4723,1,1,0,0,0,1,0,4,49,0,1,0,1035,0,0,300,0,0,0.24,0
Khaynes#2626,2637,1513.83,2949,998,0,0,0,7,0,7,0,1,1,1,0,0,0,1951,1,1,0,0,0,0,0,2,21,0,0,0,735,0,0,360,0,0,0.14,0
Bowforme#1920,2847,234.3,1083,692,0,0,0,3,0,1,0,1,0,0,0,0,0,390,0,0,0,0,0,0,0,0,2,0,0,0,60,1,0,120,0,0,0.26,0
Enrique#12813,3000,178.21,472,55,0,0,0,1,0,2,0,1,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,42,0,0,0.44,0
Neverdly#1592,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
retapp#1885,2400,333.51,886,90,0,0,0,3,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,5,0,0,0,120,0,0,60,0,0,0.44,0.25
bman#1221,3119,140247.77,226691,17904,2,0,0,304,0,595,10,417,13,31,0,18,0,206792,55,24,11,21,6,81,2,175,1250,0,0,0,57070.65,148,0,18000,1369,4,0.31,0.58
CameronPNG#1595,2224,1148.74,2796,540,0,0,0,3,0,12,0,5,0,0,0,0,0,2122,1,1,0,1,0,0,0,5,23,0,0,0,601.05,0,0,300,0,0,0.23,1.0
Defuse#21767,2151,2781.03,3655,88,0,0,0,13,0,13,0,6,1,1,0,0,0,3566,1,0,0,0,0,1,0,4,23,0,0,0,812.2,0,0,480,0,0,0.31,0
MEGUMIN#11845,3593,3104.81,5489,938,0,0,0,11,0,15,0,10,1,1,0,0,0,4551,1,1,0,1,1,2,0,6,42,0,0,0,1185,4,0,540,10,0,0.23,0.16
Aceu#1204,2509,10121.8,17664,2550,1,0,0,10,0,34,0,19,1,1,0,1,0,14908,4,0,2,2,1,6,0,16,150,0,0,0,3237,3,0,720,190,0,0.45,0.6
Zebedee#21428,1796,4305.82,8735,1704,0,0,0,12,0,24,0,15,1,1,0,0,0,6844,2,1,0,0,0,3,0,13,73,0,0,0,1575,3,0,600,0,0,0.31,0.44
swcw10#1218,3381,859.42,1672,342,0,0,0,5,0,2,0,2,0,0,0,0,0,1306,1,0,0,0,0,0,0,1,21,0,0,0,330,0,0,60,90,0,0.34,0
BelialsSpawn#1632,2799,748.55,1755,180,0,0,0,4,0,2,0,2,0,0,0,0,0,1276,1,0,0,0,0,0,0,2,18,0,0,0,420,0,0,120,0,0,0.45,0
sora#22511,1806,1817.24,3216,473,0,0,0,8,0,4,0,4,0,0,0,0,0,2677,2,1,0,1,0,2,0,3,38,0,0,0,571.05,2,0,300,0,0,0.21,0
Millyonar#1860,2744,16138.01,30547,4404,0,0,0,42,0,59,0,40,2,3,0,0,0,25881,9,5,2,2,1,6,0,28,256,0,0,0,6305.83,15,0,2400,164,1,0.38,0.02
Over#11482,2275,198.89,360,110,0,0,0,3,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,60,0,0,0.06,0.52
Andregb#1570,2255,398.89,544,77,0,0,0,2,0,1,0,1,0,0,0,0,0,467,0,0,0,0,0,0,0,0,3,0,0,0,120,1,0,60,0,0,0.12,0
alexsbosucks#1168,1925,12475.21,22426,3050,0,0,0,74,0,36,0,22,7,7,0,0,0,18789,1,1,0,0,3,3,0,10,130,0,0,0,5287.24,6,0,3480,0,6,0.19,0.01
blooddog#2883,2965,1807.21,2933,265,0,0,0,12,0,11,0,6,0,1,0,0,0,2568,2,0,1,1,0,2,0,1,9,0,0,0,555,1,0,540,0,0,0.22,0.47
Shockwatch#1223,2944,0,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0.5,0
JondeZo#2621,2651,7042.73,12771,2869,0,0,0,24,0,31,2,14,1,1,0,1,0,9802,5,2,2,1,0,2,0,16,216,0,1,0,2856.72,1,0,1140,18,0,0.18,0.61
Whatthefluff#2104,2955,763.54,1487,100,0,0,0,5,0,4,0,2,0,0,0,0,0,1387,1,0,0,1,0,0,0,1,6,0,0,0,375,0,0,180,0,0,0.44,0
Hubbs#1576,3629,11539.33,24573,4694,0,0,0,36,0,62,0,37,1,4,0,2,0,19326,9,3,2,4,0,7,1,28,137,0,0,0,4140,3,0,2280,63,0,0.2,0.68
Stars227#1607,2993,12239.69,19306,1240,0,0,0,16,0,56,0,41,0,2,0,2,0,17915,5,1,1,3,1,6,1,19,103,0,0,0,4546.68,9,0,1020,337,0,0.36,0.94
Skumbardi#1973,2836,973.57,2565,1147,0,0,0,4,0,2,0,1,0,0,0,0,0,1418,0,0,0,0,0,1,0,1,31,0,0,0,435,0,0,180,0,0,0.14,0
VandaleViper#1492,2197,653.62,1354,370,0,0,0,5,0,3,0,0,0,0,0,0,0,984,1,0,0,0,0,0,0,1,13,0,0,0,210,0,0,180,0,0,0.23,0.59
miro#31348,2001,14604.69,28610,5529,0,0,0,59,0,75,1,44,1,4,0,3,0,22652,8,4,2,2,4,7,1,27,330,0,0,0,5310,15,0,2760,96,0,0.25,0.7
tadfie5#1591,3542,144.19,273,63,0,0,0,2,0,0,0,0,0,0,0,0,0,210,1,0,1,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0.37,0
FluffyDogCat#1117,2638,3185.52,6373,1201,0,0,0,11,0,14,0,9,1,1,0,0,0,5171,1,1,1,0,0,1,0,5,52,0,0,0,1110,3,0,480,23,0,0.23,0.32
Razzlet#2457,3378,100,122,0,0,0,0,2,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0.05,0
OffMeta#1791,3677,732.08,1146,244,0,0,0,4,0,5,0,3,0,0,0,0,0,902,1,0,1,0,0,0,0,2,9,0,0,0,300,1,0,120,0,0,0.19,0
Hikary#11687,2111,822.61,1723,383,0,0,0,4,0,3,0,2,0,0,0,0,0,1340,0,0,0,0,0,0,0,3,16,0,0,0,210,0,0,120,0,0,0.26,0
Nyiii#2616,2241,7002.04,12123,1406,0,0,0,12,0,24,0,16,1,1,0,0,0,10681,5,2,1,2,0,4,0,7,99,0,1,0,2790,5,0,660,30,1,0.24,0
Miro#31605,2740,2487.76,5057,837,0,0,0,6,0,9,0,5,0,0,0,0,0,4220,1,1,0,0,0,1,0,1,7,0,1,0,722.2,2,0,360,0,0,0.46,0
redmanblue10#2500,3283,12786.38,17960,1303,0,0,0,28,0,55,0,37,1,2,0,1,0,16520,4,2,1,1,0,7,0,7,38,0,0,0,3376.34,6,0,1440,180,2,0.28,0.67
Milkyway#21137,2481,213.43,712,253,0,0,0,3,0,0,0,0,0,0,0,0,0,459,1,0,0,0,0,0,0,0,4,0,0,0,120,0,0,120,0,0,0.25,0
HolySteel#11438,2210,75,229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,22,0,0,0.3,1.0
MrPedreiro#1927,2051,6504.75,10386,990,1,0,0,26,0,21,0,13,2,2,0,0,0,9384,6,2,3,2,0,5,0,9,101,0,1,0,2505,6,0,1140,0,0,0.3,0.06
Raihme#2773,1245,10286.92,18293,991,0,0,0,33,0,64,1,42,1,3,0,2,0,16776,3,2,0,1,0,10,1,15,164,0,1,0,3665.81,17,0,1680,37,1,0.3,0.78
LEIN#11691,2586,561750.03,1059243,159697,4,0,0,1464,0,2776,77,1666,64,129,4,61,0,879004,256,135,43,78,56,335,16,1029,10706,0,0,1,233219.07,578,3,90000,5758,64,0.19,0.48
CrazyMehLol#1683,3819,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
MRRotkiw#21111,1976,1869.14,4048,945,0,0,0,6,0,6,0,5,1,1,0,0,0,2981,2,0,1,1,0,0,0,1,23,0,0,0,705,2,0,300,0,0,0.25,0.26
Ash#15297,3189,16820.51,29420,4107,0,0,0,69,0,64,0,40,2,5,0,3,0,24759,8,4,2,2,0,11,0,9,235,0,0,0,6521.41,8,0,3000,122,1,0.31,0.56
Alexis#12365,2023,1482.93,3232,347,0,0,0,4,0,10,0,6,0,0,0,0,0,2885,1,0,1,0,0,1,0,3,22,0,0,0,630,2,0,180,60,0,0.35,1.0
singlespace#1794,2155,909.96,1482,232,0,0,0,2,0,2,0,1,0,0,0,0,0,1250,0,0,0,0,0,0,0,1,11,0,0,0,315,0,0,120,0,0,0.18,0
Stjenderman#2655,2995,684.84,1210,335,0,0,0,3,0,3,0,2,0,0,0,0,0,875,0,0,0,0,0,0,0,1,6,0,0,0,150,0,0,60,0,0,0.2,0.63
SkyBeam24#1652,2579,2956.48,5325,702,0,0,0,8,0,16,0,13,0,1,0,0,0,4621,1,1,0,0,2,0,0,6,32,0,1,0,1215,7,0,420,33,2,0.32,0.14
